element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mn,2,"=""211.254""","=""0.0015""","=""211.25429""","=""0.00022""","=""47321.4""","=""0""","=""""",,"=""34910.77""","=""82232.10""","=""3d6""","=""b 3G""","=""4""","=""3d5.(2F).4p""","=""y 3G*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""211.3964""","=""0.0006""","=""211.39784""","=""0.00022""","=""47289.5""","=""300""","=""5.3e+07""",D,"=""30796.06""","=""78085.26""","=""3d6""","=""a 3H""","=""4""","=""3d5.(2I).4p""","=""z 3I*""","=""5""",,"=""c88""","=""L562""",
Mn,2,"=""211.5391""","=""0.0006""","=""211.54030""","=""0.00018""","=""47257.6""","=""10""","=""""",,"=""43339.452""","=""90596.81""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""211.567""","=""0.0015""","=""211.56814""","=""0.00013""","=""47251.4""","=""2""","=""""",,"=""31662.04""","=""78913.180""","=""3d6""","=""a 3F""","=""3""","=""3d5.(a 2D).4p""","=""z 1D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""211.605""","=""0.0015""","=""211.6042""","=""0.0004""","=""47242.8""","=""10""","=""""",,"=""43339.452""","=""90582.55""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""211.790""","=""0.0015""","=""211.79104""","=""0.00018""","=""47201.7""","=""1""","=""""",,"=""43395.395""","=""90596.81""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""211.8454""","=""0.0006""","=""211.84578""","=""0.00013""","=""47189.3""","=""30""","=""""",,"=""34910.77""","=""82099.99""","=""3d6""","=""b 3G""","=""4""","=""3d5.(2F).4p""","=""y 3G*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""211.872""","=""0.0015""","=""211.87264""","=""0.00022""","=""47183.4""","=""1""","=""""",,"=""44899.851""","=""92083.09""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(b 2F).4p""","=""u 3D*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""211.940""","=""0.0015""","=""211.9437""","=""0.0003""","=""47168.1""","=""30""","=""7.e+07""",D,"=""49882.208""","=""97049.64""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""4""",,"=""c88""","=""L562""",
Mn,2,"=""211.965""","=""0.0015""","=""211.96528""","=""0.00022""","=""47162.8""","=""100""","=""""",,"=""30679.51""","=""77842.13""","=""3d6""","=""a 3H""","=""5""","=""3d5.(2I).4p""","=""z 3K*""","=""6""",,"=""""","=""L562""",
Mn,2,"=""211.978""","=""0.0015""","=""211.97742""","=""0.00018""","=""47159.7""","=""60*""","=""1.3e+08""",D,"=""38901.88""","=""86061.80""","=""3d6""","=""a 1G""","=""4""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""c88""","=""L562""",
Mn,2,"=""211.978""","=""0.0015""","=""211.9783""","=""0.0003""","=""47159.7""","=""60*""","=""""",,"=""49889.927""","=""97049.64""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""212.027""","=""0.0015""","=""212.0276""","=""0.0008""","=""47148.8""","=""15""","=""""",,"=""43311.324""","=""90460.09""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""212.067""","=""0.0015""","=""212.0666""","=""0.0003""","=""47140.0""","=""1""","=""""",,"=""44899.851""","=""92039.94""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(b 2F).4p""","=""u 3D*""","=""2""",,"=""""","=""L562""",
Mn,3,"=""212.325""","=""""","=""""","=""""","=""47082.7""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,2,"=""212.916""","=""0.0015""","=""212.9151""","=""0.0003""","=""46952.0""","=""2""","=""""",,"=""34910.77""","=""81863.01""","=""3d6""","=""b 3G""","=""4""","=""3d5.(4F).4p""","=""y 5G*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""212.991""","=""0.0015""","=""212.9904""","=""0.0008""","=""46935.5""","=""1""","=""""",,"=""43850.341""","=""90786.0""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""213.105""","=""0.0015""","=""213.1057""","=""0.0008""","=""46910.3""","=""30""","=""""",,"=""49889.927""","=""96800.19""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""213.148""","=""0.0015""","=""213.14964""","=""0.00018""","=""46900.9""","=""2""","=""""",,"=""43696.217""","=""90596.81""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""213.214""","=""0.0015""","=""213.2145""","=""0.0004""","=""46886.4""","=""1""","=""""",,"=""43696.217""","=""90582.55""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""213.3452""","=""0.0006""","=""213.34555""","=""0.00018""","=""46857.6""","=""100""","=""8.e+07""",D,"=""38901.88""","=""85759.41""","=""3d6""","=""a 1G""","=""4""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",,"=""c88""","=""L562""",
Mn,2,"=""213.457""","=""0.0015""","=""213.45836""","=""0.00018""","=""46833.1""","=""20""","=""""",,"=""38901.88""","=""85734.65""","=""3d6""","=""a 1G""","=""4""","=""3d5.(2H).4p""","=""w 3G*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""213.521""","=""0.0015""","=""213.52178""","=""0.00018""","=""46819.0""","=""50""","=""""",,"=""43131.51""","=""89950.37""","=""3d6""","=""a 1D""","=""2""","=""3d5.(a 2G).4p""","=""x 1F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""213.583""","=""0.0015""","=""213.5851""","=""0.0003""","=""46805.4""","=""2""","=""""",,"=""41190.53""","=""87995.51""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2H).4p""","=""w 3H*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""213.623""","=""0.0015""","=""213.62473""","=""0.00014""","=""46796.7""","=""1""","=""""",,"=""36274.62""","=""83070.92""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""213.635""","=""0.0015""","=""213.6365""","=""0.0004""","=""46794.1""","=""20""","=""""",,"=""49820.205""","=""96613.93""","=""3d5.(4F).4s""","=""c 3F""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""213.717""","=""0.0015""","=""213.71773""","=""0.00018""","=""46776.0""","=""15""","=""""",,"=""35004.79""","=""81780.73""","=""3d6""","=""b 3G""","=""3""","=""3d5.(4F).4p""","=""y 5G*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""213.896""","=""0.0015""","=""213.89691""","=""0.00023""","=""46737.0""","=""1""","=""""",,"=""41204.38""","=""87941.14""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2H).4p""","=""w 3H*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""213.952""","=""0.0015""","=""213.9553""","=""0.0004""","=""46724.7""","=""1""","=""""",,"=""49889.927""","=""96613.93""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""214.0350""","=""0.0006""","=""214.03651""","=""0.00014""","=""46706.6""","=""20""","=""""",,"=""36364.64""","=""83070.92""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""214.337""","=""0.0015""","=""214.33700""","=""0.00014""","=""46640.8""","=""40""","=""""",,"=""39808.492""","=""86449.30""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""214.560""","=""0.0015""","=""214.56045""","=""0.00018""","=""46592.2""","=""10""","=""""",,"=""33147.71""","=""79739.95""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2I).4p""","=""y 3H*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""214.642""","=""0.0015""","=""214.64264""","=""0.00018""","=""46574.6""","=""2""","=""""",,"=""36364.64""","=""82939.04""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(a 2F).4p""","=""w 3D*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""214.743""","=""0.0015""","=""214.74617""","=""0.00014""","=""46552.6""","=""10""","=""""",,"=""33248.66""","=""79800.61""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(2I).4p""","=""y 3H*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""214.884""","=""0.0015""","=""214.88499""","=""0.00014""","=""46522.0""","=""30""","=""""",,"=""33278.73""","=""79800.61""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(2I).4p""","=""y 3H*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""214.9350""","=""0.0006""","=""214.93609""","=""0.00018""","=""46511.0""","=""8""","=""""",,"=""36428.22""","=""82939.04""","=""3d5.(4P).4s""","=""b 3P""","=""0""","=""3d5.(a 2F).4p""","=""w 3D*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""215.013""","=""0.0015""","=""215.01327""","=""0.00014""","=""46494.2""","=""1""","=""""",,"=""39808.492""","=""86302.62""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4F).4p""","=""v 3D*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""215.0260""","=""0.0006""","=""215.02639""","=""0.00019""","=""46491.4""","=""30""","=""""",,"=""33248.66""","=""79739.95""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(2I).4p""","=""y 3H*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""215.2427""","=""0.0006""","=""215.24207""","=""0.00023""","=""46444.6""","=""60""","=""""",,"=""33147.71""","=""79592.42""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2I).4p""","=""y 3H*""","=""6""",,"=""""","=""L562""",
Mn,5,"=""""","=""""","=""215.359""","=""""","=""46419.5""","=""""","=""6.2e-02""",E,"=""16434.0""","=""62853.5""","=""3d3""","=""4P""","=""1/2""","=""3d3""","=""2D1""","=""3/2""",M1,"=""T233""","=""""",
Mn,5,"=""""","=""""","=""215.359""","=""""","=""46419.5""","=""""","=""1.7e-02""",E,"=""16434.0""","=""62853.5""","=""3d3""","=""4P""","=""1/2""","=""3d3""","=""2D1""","=""3/2""",E2,"=""T233n""","=""""",
Mn,2,"=""215.5349""","=""0.0018""","=""215.53419""","=""0.00019""","=""46381.6""","=""5*""","=""""",,"=""39808.492""","=""86190.26""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4F).4p""","=""v 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""215.5349""","=""0.0018""","=""215.53484""","=""0.00023""","=""46381.6""","=""5*""","=""""",,"=""39826.91""","=""86208.54""","=""3d5.(4D).4s""","=""b 3D""","=""1""","=""3d5.(4F).4p""","=""v 3D*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""215.587""","=""0.0015""","=""215.58597""","=""0.00019""","=""46370.3""","=""2""","=""""",,"=""36364.64""","=""82735.27""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(4F).4p""","=""x 5D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""215.594""","=""0.0015""","=""215.59355""","=""0.00014""","=""46369.0""","=""10""","=""""",,"=""34910.77""","=""81279.77""","=""3d6""","=""b 3G""","=""4""","=""3d5.(a 2F).4p""","=""z 1G*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""215.6977""","=""0.0006""","=""215.69781""","=""0.00019""","=""46346.6""","=""5""","=""""",,"=""36428.22""","=""82774.81""","=""3d5.(4P).4s""","=""b 3P""","=""0""","=""3d5.(4F).4p""","=""x 5D*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""215.816""","=""0.0015""","=""215.8167""","=""0.0008""","=""46321.3""","=""1""","=""""",,"=""44139.031""","=""90460.09""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""215.869""","=""0.0015""","=""215.86890""","=""0.00014""","=""46309.9""","=""1""","=""""",,"=""34910.77""","=""81220.63""","=""3d6""","=""b 3G""","=""4""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""""","=""L562""",
Mn,5,"=""""","=""""","=""216.107""","=""""","=""46258.9""","=""""","=""2.4e-01""",E,"=""16594.6""","=""62853.5""","=""3d3""","=""4P""","=""3/2""","=""3d3""","=""2D1""","=""3/2""",M1,"=""T233""","=""""",
Mn,5,"=""""","=""""","=""216.107""","=""""","=""46258.9""","=""""","=""5.2e-02""",E,"=""16594.6""","=""62853.5""","=""3d3""","=""4P""","=""3/2""","=""3d3""","=""2D1""","=""3/2""",E2,"=""T233n""","=""""",
Mn,2,"=""216.1333""","=""0.0006""","=""216.13287""","=""0.00014""","=""46253.2""","=""5""","=""""",,"=""39808.492""","=""86061.80""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""216.309""","=""0.0015""","=""216.30811""","=""0.00014""","=""46215.7""","=""20""","=""""",,"=""35004.79""","=""81220.63""","=""3d6""","=""b 3G""","=""3""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""""","=""L562""",
Mn,5,"=""""","=""""","=""216.503""","=""""","=""46174.2""","=""""","=""5.0e-03""",E,"=""16434.0""","=""62608.2""","=""3d3""","=""4P""","=""1/2""","=""3d3""","=""2D1""","=""5/2""",E2,"=""T233n""","=""""",
Mn,2,"=""216.558""","=""0.0015""","=""216.55906""","=""0.00014""","=""46162.4""","=""50""","=""""",,"=""39826.91""","=""85989.20""","=""3d5.(4D).4s""","=""b 3D""","=""1""","=""3d5.(4F).4p""","=""3F*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""216.6412""","=""0.0006""","=""216.64078""","=""0.00014""","=""46144.8""","=""50""","=""""",,"=""36274.62""","=""82419.50""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(a 2F).4p""","=""w 3D*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""216.6693""","=""0.0006""","=""216.66872""","=""0.00014""","=""46138.8""","=""50""","=""""",,"=""39813.76""","=""85952.69""","=""3d5.(4D).4s""","=""b 3D""","=""2""","=""3d5.(4F).4p""","=""3F*""","=""3""",,"=""""","=""L562""",
Mn,3,"=""216.978""","=""""","=""""","=""""","=""46073.2""","=""1000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,2,"=""216.995""","=""0.0015""","=""216.99300""","=""0.00024""","=""46069.5""","=""60""","=""""",,"=""43395.395""","=""89465.38""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(b 2F).4p""","=""x 1G*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""217.089""","=""0.0015""","=""217.08866""","=""0.00019""","=""46049.6""","=""30""","=""""",,"=""29869.42""","=""75919.107""","=""3d6""","=""a 3P""","=""2""","=""3d5.(4D).4p""","=""y 3P*""","=""2""",,"=""""","=""L562""",
Mn,5,"=""""","=""""","=""217.259""","=""""","=""46013.6""","=""""","=""1.1e-01""",E,"=""16594.6""","=""62608.2""","=""3d3""","=""4P""","=""3/2""","=""3d3""","=""2D1""","=""5/2""",M1,"=""T233""","=""""",
Mn,5,"=""""","=""""","=""217.259""","=""""","=""46013.6""","=""""","=""5.2e-02""",E,"=""16594.6""","=""62608.2""","=""3d3""","=""4P""","=""3/2""","=""3d3""","=""2D1""","=""5/2""",E2,"=""T233n""","=""""",
Mn,3,"=""217.415""","=""""","=""""","=""""","=""45980.6""","=""700""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,2,"=""217.555""","=""0.0015""","=""217.55533""","=""0.00014""","=""45950.9""","=""80""","=""""",,"=""39808.492""","=""85759.41""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",,"=""""","=""L562""",
Mn,3,"=""217.687""","=""""","=""""","=""""","=""45923.1""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,3,"=""218.186""","=""""","=""""","=""""","=""45818.1""","=""800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,5,"=""""","=""""","=""218.249""","=""""","=""45804.9""","=""""","=""5.5e-02""",E,"=""17048.6""","=""62853.5""","=""3d3""","=""4P""","=""5/2""","=""3d3""","=""2D1""","=""3/2""",M1,"=""T233""","=""""",
Mn,3,"=""218.487""","=""""","=""""","=""""","=""45755.0""","=""800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,3,"=""218.513""","=""""","=""""","=""""","=""45749.6""","=""600""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,21,"=""""","=""""","=""218.80""","=""""","=""45690""","=""""","=""1.5e+03""",C,"=""424980""","=""470670""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p2""","=""4P""","=""5/2""",M1,"=""T4179,u14""","=""""",
Mn,21,"=""""","=""""","=""218.80""","=""""","=""45690""","=""""","=""1.2e-02""",D,"=""424980""","=""470670""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p2""","=""4P""","=""5/2""",E2,"=""u14""","=""""",
Mn,2,"=""219.064""","=""0.0015""","=""219.06420""","=""0.00010""","=""45634.5""","=""5""","=""""",,"=""33278.73""","=""78913.180""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(a 2D).4p""","=""z 1D*""","=""2""",,"=""""","=""L562""",
Mn,5,"=""""","=""""","=""219.424""","=""""","=""45559.6""","=""""","=""6.2e-01""",E,"=""17048.6""","=""62608.2""","=""3d3""","=""4P""","=""5/2""","=""3d3""","=""2D1""","=""5/2""",M1,"=""T233""","=""""",
Mn,2,"=""219.6826""","=""0.0006""","=""219.68209""","=""0.00019""","=""45506.0""","=""5""","=""""",,"=""36274.62""","=""81780.73""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(4F).4p""","=""y 5G*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""219.960""","=""0.002""","=""219.9586""","=""0.0008""","=""45448.6""","=""10*""","=""""",,"=""40759.62""","=""86208.54""","=""3d6""","=""a 1S""","=""0""","=""3d5.(4F).4p""","=""v 3D*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""219.960""","=""0.002""","=""219.96136""","=""0.00015""","=""45448.6""","=""10*""","=""""",,"=""36364.64""","=""81812.98""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(2D).4p""","=""x 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""219.978""","=""0.0015""","=""219.97738""","=""0.00024""","=""45444.9""","=""80""","=""""",,"=""44315.26""","=""89760.29""","=""3d5.(2I).4s""","=""b 1I""","=""6""","=""3d5.(2H).4p""","=""x 1H*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""220.171""","=""0.0015""","=""220.16979""","=""0.00019""","=""45405.1""","=""1""","=""""",,"=""38901.88""","=""84307.20""","=""3d6""","=""a 1G""","=""4""","=""3d5.(a 2G).4p""","=""x 3H*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""220.191""","=""0.0015""","=""220.19402""","=""0.00015""","=""45400.9""","=""1i""","=""""",,"=""43696.217""","=""89096.54""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",,"=""""","=""L562""",
Mn,2,"=""220.248""","=""0.0015""","=""""","=""""","=""45389.1""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""220.270""","=""0.0015""","=""220.26813""","=""0.00019""","=""45384.7""","=""40""","=""""",,"=""36274.62""","=""81659.67""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(2D).4p""","=""x 3D*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""220.3547""","=""0.0006""","=""220.35393""","=""0.00019""","=""45367.2""","=""2""","=""""",,"=""36364.64""","=""81732.02""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(2D).4p""","=""x 3D*""","=""1""",,"=""""","=""L562""",
Mn,21,"=""""","=""""","=""220.58""","=""""","=""45320""","=""""","=""2.03e+03""",C,"=""379660""","=""424980""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p2""","=""4P""","=""3/2""",M1,"=""T4179,u14""","=""""",
Mn,2,"=""220.6637""","=""0.0006""","=""220.66321""","=""0.00024""","=""45303.7""","=""10""","=""""",,"=""36428.22""","=""81732.02""","=""3d5.(4P).4s""","=""b 3P""","=""0""","=""3d5.(2D).4p""","=""x 3D*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""220.685""","=""0.0015""","=""220.6811""","=""0.0004""","=""45299.3""","=""10i*""","=""""",,"=""69044.91""","=""114345.04""","=""3d5.(4P).4p""","=""z 3P*""","=""2""","=""3d5.(6S).7d""","=""7D""","=""2""",,"=""""","=""L562""",
Mn,2,"=""220.685""","=""0.0015""","=""220.6844""","=""0.0006""","=""45299.3""","=""10i*""","=""""",,"=""69044.91""","=""114344.37""","=""3d5.(4P).4p""","=""z 3P*""","=""2""","=""3d5.(6S).7d""","=""7D""","=""1""",,"=""""","=""L562""",
Mn,2,"=""220.7854""","=""0.0006""","=""220.78501""","=""0.00015""","=""45278.7""","=""5""","=""""",,"=""44521.54""","=""89800.35""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(b 2F).4p""","=""t 3F*""","=""4""",,"=""""","=""L562""",
Mn,1,"=""220.881""","=""""","=""""","=""""","=""45259.1""","=""290""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Mn,2,"=""221.003""","=""0.0015""","=""221.00303""","=""0.00020""","=""45234.1""","=""3""","=""""",,"=""30684.96""","=""75919.107""","=""3d6""","=""a 3P""","=""1""","=""3d5.(4D).4p""","=""y 3P*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""221.059""","=""0.0015""","=""221.05900""","=""0.00015""","=""45222.7""","=""2""","=""""",,"=""37848.225""","=""83070.92""","=""3d6""","=""a 3D""","=""2""","=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""221.118""","=""0.0015""","=""""","=""""","=""45210.6""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,3,"=""221.195""","=""""","=""""","=""""","=""45194.9""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,3,"=""221.242""","=""""","=""""","=""""","=""45185.3""","=""600""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,1,"=""221.385""","=""""","=""""","=""""","=""45156.1""","=""540""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Mn,3,"=""221.521""","=""""","=""""","=""""","=""45128.4""","=""800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L457""",
Mn,12,"=""""","=""""","=""221.7""","=""""","=""45100""","=""""","=""1.4e+01""",E,"=""258890""","=""303990""","=""3s.3p3""","=""3D*""","=""1""","=""3s.3p3""","=""3P*""","=""2""",M1,"=""T4830""","=""""",
Mn,12,"=""""","=""""","=""221.7""","=""""","=""45100""","=""""","=""5.9e-01""",D,"=""258890""","=""303990""","=""3s.3p3""","=""3D*""","=""1""","=""3s.3p3""","=""3P*""","=""2""",E2,"=""T4830""","=""""",
Mn,2,"=""221.719""","=""0.0015""","=""221.72012""","=""0.00015""","=""45088.1""","=""1""","=""""",,"=""37848.225""","=""82936.09""","=""3d6""","=""a 3D""","=""2""","=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""221.736""","=""0.0015""","=""221.73618""","=""0.00015""","=""45084.7""","=""2""","=""""",,"=""37851.49""","=""82936.09""","=""3d6""","=""a 3D""","=""3""","=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",,"=""""","=""L562""",
