"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Co","2","225.59675","0.00003","225.596788","0.000021","44313.154","1400bl(Co II)","2.6e+07","D","47807.493","92120.640","3d7.(4F).4p","z 5G*","4","3d7.(4F).4d","e 5H","4","","T6999","L9429c118","",44313.154,10.6990368419808,"wn(cm-1)"
"Co","2","225.59357","0.00002","225.593591","0.000016","44313.780","5800bl(Co II)","2.8e+08","C+","47039.105","91352.880","3d7.(4F).4p","z 5D*","3","3d7.(4F).4d","e 5G","4","","T6999","L9429c118","",44313.78,10.6990509686119,"wn(cm-1)"
"Co","2","225.56443","0.00002","225.564416","0.000012","44319.504","3100","1.5e+07","D","25317.517","69637.023","3d7.(2P).4s","c 3P","1","3d7.(2D2).4p","w 3D*","2","","T6999","L9429c118","",44319.504,10.6991801300228,"wn(cm-1)"
"Co","2","225.49998","0.00005","225.49963","0.00004","44332.169","610*","7.e+06","D","50036.348","94368.585","3d7.(4F).4p","z 3G*","3","3d7.(4F).4d","f 3F","3","","T6999","L9429c118","",44332.169,10.699465855033,"wn(cm-1)"
"Co","2","225.49596","0.00002","225.495961","0.000012","44332.959","3600","5.1e+06","D","18973.727","63306.686","3d8","a 1G","4","3d7.(2G).4p","z 3H*","5","","T6999","L9429c118","",44332.959,10.6994836748911,"wn(cm-1)"
"Co","2","225.46135","0.00002","225.461350","0.000016","44339.764","5800","2.0e+08","C+","63306.686","107646.450","3d7.(2G).4p","z 3H*","5","3d7.(2G).4d","3H","5","","T6999","L9429c118","",44339.764,10.6996371606482,"wn(cm-1)"
"Co","2","225.41825","0.00003","225.41816","0.00003","44348.242","2200","1.5e+07","D","68843.428","113191.686","3d7.(2H).4p","x 3G*","4","","113191","3","","T6999","L9429c118","",44348.242,10.6998283477187,"wn(cm-1)"
"Co","2","225.4163","0.0010","225.4155","0.0007","44348.61","1700","4.3e+06","D","40695.028","85043.81","3d6.4s2","a 5D","4","3d6.(5D).4s.4p","y 5P*","3","","T6999","L4687c119","",44348.61,10.6998366456457,"wn(cm-1)"
"Co","2","225.39143","0.00013","225.391174","0.000015","44353.52","470","3.e+05","E","65174.661","109528.229","3d7.(2G).4p","y 3G*","3","3d7.(4F).6s","5F","3","","T6999","L9429c118","",44353.52,10.6999473532466,"wn(cm-1)"
"Co","2","225.38590","0.00002","225.38592","0.00003","44354.605","3400","6.e+07","D","64957.482","109312.083","3d7.(2G).4p","z 1H*","5","3d7.(2G).4d","1G","4","","T6999","L9429c118","",44354.605,10.6999718154929,"wn(cm-1)"
"Co","2","225.34801","0.00003","225.34798","0.00004","44362.063","16000*","1.7e+08","C+","27484.373","71846.441","3d7.(2D2).4s","a 3D","3","3d7.(2D2).4p","x 3P*","2","","T6999","L9429c118","",44362.063,10.7001399462441,"wn(cm-1)"
"Co","2","225.33393","0.00002","225.333933","0.000015","44364.835","2500","3.1e+08","C+","61260.319","105625.153","3d7.(4P).4p","y 5D*","2","3d7.(4P).4d","5F","2","","T6999","L9429c118","",44364.835,10.7002024301145,"wn(cm-1)"
"Co","2","225.31617","0.00002","225.316166","0.000021","44368.331","6100","3.6e+08","C+","69356.240","113724.572","3d7.(2H).4p","x 3G*","3","3d7.(2H).4d","3G","3","","T6999","L9429c118","",44368.331,10.7002812281595,"wn(cm-1)"
"Co","2","225.3126","","225.31258","0.00003","44369.03","290bl:","1.4e+07","D","48150.940","92519.979","3d7.(4F).4p","z 5G*","3","3d7.(4F).4d","e 3G","3","","T6999","L9429c119","",44369.03,10.7002969825158,"wn(cm-1)"
"Co","2","225.31107","0.00002","225.31072","0.00003","44369.336","1800bl(Co II)*","","","63344.333","107713.738","3d7.(4P).4p","z 5P*","3","3d7.(2G).4d","3D","2","","","L9429c118","",44369.336,10.7003038791945,"wn(cm-1)"
"Co","2","225.2740","","225.274020","0.000015","44376.64","11000bl(Co I):","1.7e+08","C+","46320.832","90697.464","3d7.(4F).4p","z 5D*","4","3d7.(4F).4d","e 5G","5","","T6999","L9429c119","",44376.64,10.7004684838413,"wn(cm-1)"
"Co","2","225.23447","0.00006","225.234554","0.000020","44384.424","360","4.5e+07","D","61240.746","105625.153","3d7.(4P).4p","y 5D*","3","3d7.(4P).4d","5F","2","","T6999","L9429c118","",44384.424,10.700643876061,"wn(cm-1)"
"Co","2","225.22815","0.00002","225.228154","0.000012","44385.669","3400","3.1e+08","C+","47039.105","91424.773","3d7.(4F).4p","z 5D*","3","3d7.(4F).4d","e 5P","2","","T6999","L9429c118","",44385.669,10.7006719260485,"wn(cm-1)"
"Co","2","225.21528","0.00002","225.215285","0.000020","44388.206","2000","","","73147.041","117535.245","3d7.(2H).4p","y 1G*","4","3d7.(2H).4d","1G","4","","","L9429c118","",44388.206,10.7007290825036,"wn(cm-1)"
"Co","2","225.20875","0.00003","225.20875","0.00004","44389.493","2000","3.4e+08","C+","61350.268","105739.760","3d7.(4P).4p","y 5D*","1","3d7.(4P).4d","5F","1","","T6999","L9429c118","",44389.493,10.7007580762715,"wn(cm-1)"
"Co","2","225.20363","0.00004","225.203717","0.000015","44390.502","1200","3.0e+07","D","49348.304","93738.788","3d7.(4F).4p","z 3G*","4","3d7.(4F).4d","f 3F","4","","T6999","L9429c118","",44390.502,10.7007808066175,"wn(cm-1)"
"Co","2","225.19792","0.00002","225.197933","0.000020","44391.626","1400","1.3e+08","D","47537.365","91928.989","3d7.(4F).4p","z 5D*","2","3d7.(4F).4d","e 5G","2","","T6999","L9429c118","",44391.626,10.7008061270288,"wn(cm-1)"
"Co","2","225.1822","","225.182232","0.000020","44394.73","4300bl(Co I):","3.1e+08","C+","47537.365","91932.084","3d7.(4F).4p","z 5D*","2","3d7.(4F).4d","e 5P","1","","T6999","L9429c119","",44394.73,10.700876047682,"wn(cm-1)"
"Co","2","225.13216","0.00002","225.132154","0.000020","44404.591","1100","1.9e+07","D","25861.322","70265.915","3d7.(2P).4s","c 3P","0","3d7.(2P).4p","y 3S*","1","","T6999","L9429c118","",44404.591,10.7010981439757,"wn(cm-1)"
"Co","2","225.11686","0.00002","225.116878","0.000020","44407.609","2000","3.2e+08","C+","47995.594","92403.200","3d7.(4F).4p","z 5D*","0","3d7.(4F).4d","e 5D","1","","T6999","L9429c118","",44407.609,10.7011661076114,"wn(cm-1)"
"Co","2","225.11158","0.00003","225.111580","0.000015","44408.652","9400","3.8e+07","D","18031.427","62440.078","3d7.(4P).4s","a 5P","2","3d7.(4P).4p","z 3S*","1","","T6999","L9429c118","",44408.652,10.7011895943015,"wn(cm-1)"
"Co","2","225.10225","0.00017","225.102116","0.000015","44410.49","160","8.e+06","D","68843.428","113253.946","3d7.(2H).4p","x 3G*","4","3d7.(2D2).4d","3F","4","","T6999","L9429c118","",44410.49,10.7012309817763,"wn(cm-1)"
"Co","2","225.09917","0.00003","225.099170","0.000015","44411.100","1200","3.7e+07","D","67939.370","112350.469","3d7.(2P).4p","x 3D*","2","3d7.(2P).4d","1D","2","","T6999","L9429c118","",44411.1,10.7012447171755,"wn(cm-1)"
"Co","2","225.06164","0.00003","225.061656","0.000012","44418.504","3600","3.4e+06","D","64401.359","108819.860","3d7.(2G).4p","z 1G*","4","3d7.(4F).6s","3F","4","","T6999","L9429c118","",44418.504,10.7014114183581,"wn(cm-1)"
"Co","2","225.04911","0.00002","225.048973","0.000020","44420.977","7600bl(Co I)","2.7e+08","C+","47537.365","91958.369","3d7.(4F).4p","z 5D*","2","3d7.(4F).4d","e 5D","3","","T6999","L9429c118","",44420.977,10.7014670918036,"wn(cm-1)"
"Co","2","225.03761","0.00003","225.03766","0.00003","44423.247","980","1.0e+07","D","28111.872","72535.108","3d7.(2D2).4s","a 3D","2","3d7.(2D2).4p","y 1F*","3","","T6999","L9429c118","",44423.247,10.7015181924806,"wn(cm-1)"
"Co","2","225.03172","0.00002","225.031722","0.000020","44424.410","22000","4.5e+08","C+","63792.717","108217.126","3d7.(2G).4p","z 3H*","4","3d7.(2G).4d","3I","5","","T6999","L9429c118","",44424.41,10.7015443721243,"wn(cm-1)"
"Co","2","224.99986","0.00024","224.999973","0.000020","44430.70","800","4.7e+06","D","24886.400","69317.077","3d7.(2P).4s","c 3P","2","3d7.(2D2).4p","w 3D*","1","","T6999","L9429c118","",44430.7,10.7016859509263,"wn(cm-1)"
"Co","2","224.99542","0.00004","224.995435","0.000015","44431.576","2100","3.5e+08","C+","68843.428","113275.001","3d7.(2H).4p","x 3G*","4","3d7.(2H).4d","3G","4","","T6999","L9429c118","",44431.576,10.7017056668291,"wn(cm-1)"
"Co","2","224.99108","0.00002","224.991075","0.000009","44432.434","4700","2.4e+08","C+","46320.832","90753.266","3d7.(4F).4p","z 5D*","4","3d7.(4F).4d","f 5F","3","","T6999","L9429c118","",44432.434,10.7017249772338,"wn(cm-1)"
"Co","2","224.96933","0.00002","224.969326","0.000020","44436.729","1300","3.1e+08","D","47848.781","92285.510","3d7.(4F).4p","z 5D*","1","3d7.(4F).4d","e 5D","0","","T6999","L9429c118","",44436.729,10.7018216361841,"wn(cm-1)"
"Co","2","224.86707","0.00021","224.86674","0.00006","44456.93","400","8.e+05","E","3350.494","47807.493","3d7.(4F).4s","a 5F","5","3d7.(4F).4p","z 5G*","4","","T6999","L9429c118","",44456.93,10.7022761343019,"wn(cm-1)"
"Co","2","224.85242","0.00006","224.852524","0.000015","44459.831","280","3.e+05","E","64360.050","108819.860","3d7.(2G).4p","y 3F*","3","3d7.(4F).6s","3F","4","","T6999","L9429c118","",44459.831,10.7023413863414,"wn(cm-1)"
"Co","2","224.83508","0.00005","224.834949","0.000020","44463.260","650","7.e+07","D","69059.933","113523.218","3d7.(2D2).4p","w 3D*","3","3d7.(2D2).4d","3D","3","","T6999","L9429c118","",44463.26,10.7024185091666,"wn(cm-1)"
"Co","2","224.82490","0.00006","224.824906","0.000020","44465.273","1400","1.2e+08","D","69356.240","113821.511","3d7.(2H).4p","x 3G*","3","3d7.(2D2).4d","3F","2","","T6999","L9429c118","",44465.273,10.7024637814753,"wn(cm-1)"
"Co","2","224.80814","0.00002","224.808140","0.000011","44468.587","2600","2.3e+08","C+","47848.781","92317.368","3d7.(4F).4p","z 5D*","1","3d7.(4F).4d","e 5D","2","","T6999","L9429c118","",44468.587,10.7025383087701,"wn(cm-1)"
"Co","2","224.80100","0.00002","224.800915","0.000015","44470.000","13000*","1.9e+08","C+","64360.050","108830.066","3d7.(2G).4p","y 3F*","3","3d7.(2G).4d","3F","3","","T6999","L9429c118","",44470,10.7025700835047,"wn(cm-1)"
"Co","2","224.77618","0.00003","224.776175","0.000020","44474.909","1800bl(Co II)","1.8e+08","D","62440.078","106914.988","3d7.(4P).4p","z 3S*","1","3d7.(4P).4d","3P","0","","T6999","L9429c118","",44474.909,10.7026804664386,"wn(cm-1)"
"Co","2","224.77386","0.00002","224.77386","0.00003","44475.368","3600bl(Co II)","8.e+07","D","63792.717","108268.086","3d7.(2G).4p","z 3H*","4","3d7.(2G).4d","3G","3","","T6999","L9429c118","",44475.368,10.7026907868112,"wn(cm-1)"
"Co","2","224.75982","0.00003","224.759820","0.000015","44478.147","1200","1.3e+08","D","62440.078","106918.224","3d7.(4P).4p","z 3S*","1","3d7.(4P).4d","3P","2","","T6999","L9429c118","",44478.147,10.702753268884,"wn(cm-1)"
"Co","2","224.75329","0.00006","224.75328","0.00004","44479.439","470","7.e+07","D","61260.319","105739.760","3d7.(4P).4p","y 5D*","2","3d7.(4P).4d","5F","1","","T6999","L9429c118","",44479.439,10.7027823164349,"wn(cm-1)"
"Co","2","224.73257","0.00002","224.73259","0.00003","44483.539","4700","1.01e+08","C+","63306.686","107790.221","3d7.(2G).4p","z 3H*","5","3d7.(2G).4d","3G","4","","T6999","L9429c118","",44483.539,10.7028744896083,"wn(cm-1)"
"Co","2","224.72714","0.00010","224.727259","0.000013","44484.614","470","2.2e+05","E","64957.482","109442.072","3d7.(2G).4p","z 1H*","5","3d7.(4F).6s","5F","4","","T6999","L9429c118","",44484.614,10.7028986555591,"wn(cm-1)"
"Co","2","224.71766","0.00004","224.717675","0.000015","44486.489","540","2.2e+07","D","67939.370","112425.857","3d7.(2P).4p","x 3D*","2","3d7.(4F).5d","3D","2","","T6999","L9429c118","",44486.489,10.7029408040755,"wn(cm-1)"
"Co","2","224.68704","0.00002","224.687035","0.000015","44492.552","1300","3.8e+07","D","45972.036","90464.589","3d7.(4F).4p","z 5F*","3","3d7.(4F).4d","e 5P","3","","T6999","L9429c118","",44492.552,10.7030770833598,"wn(cm-1)"
"Co","2","224.62702","0.00004","224.627046","0.000015","44504.440","760","4.6e+07","D","69317.077","113821.511","3d7.(2D2).4p","w 3D*","1","3d7.(2D2).4d","3F","2","","T6999","L9429c118","",44504.44,10.703344238458,"wn(cm-1)"
"Co","2","224.60407","0.00002","224.604071","0.000020","44508.986","20000","7.0e+08","C+","68311.113","112820.099","3d7.(2H).4p","z 3I*","6","3d7.(2H).4d","3K","7","","T6999","L9429c118","",44508.986,10.703446380353,"wn(cm-1)"
"Co","2","224.59372","0.00005","224.593806","0.000015","44511.037","1800","2.3e+07","D","63510.180","108021.200","3d7.(2G).4p","y 3F*","4","3d7.(2H).5s","1H","5","","T6999","L9429c118","",44511.037,10.7034924598738,"wn(cm-1)"
"Co","2","224.58770","0.00018","224.58783","0.00003","44512.23","510","6.e+07","D","68843.428","113355.633","3d7.(2H).4p","x 3G*","4","3d7.(2D2).4d","3F","3","","T6999","L9429c118","",44512.23,10.7035192618558,"wn(cm-1)"
"Co","2","224.57428","0.00002","224.574279","0.000015","44514.890","1700","1.2e+08","D","46452.700","90967.590","3d7.(4F).4p","z 5F*","2","3d7.(4F).4d","f 5F","2","","T6999","L9429c118","",44514.89,10.7035790189276,"wn(cm-1)"
"Co","2","224.56473","0.00002","224.564733","0.000020","44516.782","5400","1.7e+08","C+","70457.538","114974.320","3d7.(2D2).4p","x 3F*","3","3d7.(2D2).4d","1G","4","","T6999","L9429c118","",44516.782,10.7036215206566,"wn(cm-1)"
"Co","2","224.51287","0.00002","224.512873","0.000012","44527.065","58000","5.4e+07","B+","4028.988","48556.052","3d7.(4F).4s","a 5F","4","3d7.(4F).4p","z 3G*","5","","T6854","L9429c118","",44527.065,10.7038524855215,"wn(cm-1)"
"Co","2","224.46639","0.00015","224.46670","0.00003","44536.28","130bl(Co II)","","","71846.441","116382.663","3d7.(2D2).4p","x 3P*","2","3d7.(2H).4d","3F","2","","","L9429c118","",44536.28,10.7040594168923,"wn(cm-1)"
"Co","2","224.46553","0.00015","224.465537","0.000011","44536.45","320bl(Co II)","5.e+05","E","18973.727","63510.180","3d8","a 1G","4","3d7.(2G).4p","y 3F*","4","","T6999","L9429c118","",44536.45,10.7040632339977,"wn(cm-1)"
"Co","2","224.44805","0.00003","224.448043","0.000015","44539.923","1400","8.e+06","D","27468.988","72008.912","3d7.(2H).4s","a 3H","5","3d7.(2H).4p","y 3H*","4","","T6999","L9429c118","",44539.923,10.7041412120267,"wn(cm-1)"
"Co","2","224.43622","0.00006","224.43630","0.00004","44542.271","470","9.e+06","D","28111.872","72654.127","3d7.(2D2).4s","a 3D","2","3d7.(2D2).4p","y 1D*","2","","T6999","L9429c118","",44542.271,10.7041939273876,"wn(cm-1)"
"Co","2","224.42250","0.00009","224.422661","0.000015","44544.992","140","2.0e+06","D","47078.494","91623.455","3d7.(4F).4p","z 5G*","6","3d7.(4F).4d","e 3H","6","","T6999","L9429c118","",44544.992,10.7042550135611,"wn(cm-1)"
"Co","2","224.38871","0.00002","224.388776","0.000011","44551.701","1100","1.5e+07","D","47807.493","92359.180","3d7.(4F).4p","z 5G*","4","3d7.(4F).4d","e 3H","5","","T6999","L9429c118","",44551.701,10.7044056139882,"wn(cm-1)"
"Co","2","224.38369","0.00002","224.383613","0.000015","44552.697","2600*","7.9e+07","C+","45378.754","89931.466","3d7.(4F).4p","z 5F*","4","3d7.(4F).4d","f 5F","5","","T6999","L9429c118","",44552.697,10.7044279697871,"wn(cm-1)"
"Co","2","224.37504","0.00003","224.37502","0.00003","44554.415","1500","2.2e+08","D","47848.781","92403.200","3d7.(4F).4p","z 5D*","1","3d7.(4F).4d","e 5D","1","","T6999","L9429c118","",44554.415,10.7044665301211,"wn(cm-1)"
"Co","2","224.3080","0.0015","224.306873","0.000020","44567.7","260","","","47078.494","91646.447","3d7.(4F).4p","z 5G*","6","3d7.(4F).4d","e 5H","5","","","L4687c119","",44567.7,10.704764660391,"wn(cm-1)"
"Co","2","224.28359","0.00003","224.28357","0.00003","44572.580","1900p*","2.1e+08","D","46786.409","91358.992","3d7.(4F).4p","z 5F*","1","3d7.(4F).4d","f 5F","1","","T6999","L9429c118","",44572.58,10.704874150736,"wn(cm-1)"
"Co","2","224.16527","0.00002","224.165262","0.000020","44596.103","25000","2.4e+08","C+","63792.717","108388.822","3d7.(2G).4p","z 3H*","4","3d7.(2G).4d","3H","4","","T6999","L9429c118","",44596.103,10.705401757509,"wn(cm-1)"
"Co","2","224.15928","0.00018","224.159677","0.000020","44597.30","800","4.1e+06","D","27105.744","71702.960","3d7.(2H).4s","a 3H","6","3d7.(2H).4p","y 3H*","5","","T6999","L9429c118","",44597.3,10.7054285980591,"wn(cm-1)"
"Co","2","224.14627","0.00006","224.146191","0.000020","44599.884","800","4.4e+06","D","68203.012","112802.911","3d7.(2H).4p","x 3G*","5","3d7.(4F).5d","3H","5","","T6999","L9429c118","",44599.884,10.7054865371079,"wn(cm-1)"
"Co","2","224.11843","0.00002","224.118435","0.000020","44605.423","14000","6.7e+08","C+","68829.451","113434.873","3d7.(2H).4p","z 3I*","5","3d7.(2H).4d","3K","6","","T6999","L9429c118","",44605.423,10.7056107225447,"wn(cm-1)"
"Co","2","224.02627","0.00005","224.026265","0.000015","44623.770","660","4.8e+07","D","69637.023","114260.795","3d7.(2D2).4p","w 3D*","2","3d7.(2D2).4d","3D","2","","T6999","L9429c118","",44623.77,10.7060219556769,"wn(cm-1)"
"Co","2","224.00387","0.00002","224.003869","0.000009","44628.233","1600","9.e+07","D","47039.105","91667.338","3d7.(4F).4p","z 5D*","3","3d7.(4F).4d","e 5G","3","","T6999","L9429c118","",44628.233,10.706121964637,"wn(cm-1)"
"Co","2","223.98015","0.00005","223.98021","0.00004","44632.958","800","8.e+06","D","27902.161","72535.108","3d7.(2H).4s","a 3H","4","3d7.(2D2).4p","y 1F*","3","","T6999","L9429c118","",44632.958,10.7062278337152,"wn(cm-1)"
"Co","2","223.92359","0.00011","223.92349","0.00003","44644.231","300","1.6e+07","D","47995.594","92639.846","3d7.(4F).4p","z 5D*","0","3d7.(4F).4d","e 3D","1","","T6999","L9429c118","",44644.231,10.7064803730298,"wn(cm-1)"
"Co","2","223.74523","0.00021","223.745361","0.000020","44679.82","310","3.0e+07","D","68843.428","113523.218","3d7.(2H).4p","x 3G*","4","3d7.(2D2).4d","3D","3","","T6999","L9429c118","",44679.82,10.7072772245269,"wn(cm-1)"
"Co","2","223.73227","0.00002","223.732275","0.000015","44682.405","8000","2.2e+07","D","63792.717","108475.120","3d7.(2G).4p","z 3H*","4","3d7.(2G).4d","3F","4","","T6999","L9429c118","",44682.405,10.7073350789503,"wn(cm-1)"
"Co","2","223.69018","0.00012","223.69000","0.00006","44690.810","190","","","70457.538","115148.384","3d7.(2D2).4p","x 3F*","3","3d7.(2D2).4d","3P","2","","","L9429c118","",44690.81,10.7075231666234,"wn(cm-1)"
"Co","2","223.60727","0.00004","223.60742","0.00003","44707.379","2100","8.e+07","D","50036.348","94743.698","3d7.(4F).4p","z 3G*","3","3d7.(4F).4d","f 3F","2","","T6999","L9429c118","",44707.379,10.7078938452775,"wn(cm-1)"
"Co","2","223.59256","0.00004","223.592639","0.000020","44710.321","470","6.e+06","D","64601.778","109312.083","3d7.(2G).4p","y 3G*","5","3d7.(2G).4d","1G","4","","T6999","L9429c118","",44710.321,10.7079596488041,"wn(cm-1)"
"Co","2","223.57156","0.00003","223.571590","0.000015","44714.520","1600","1.1e+07","D","63306.686","108021.200","3d7.(2G).4p","z 3H*","5","3d7.(2H).5s","1H","5","","T6999","L9429c118","",44714.52,10.7080535600699,"wn(cm-1)"
"Co","2","223.50119","0.00002","223.501181","0.000011","44728.598","8000","3.7e+08","C+","46320.832","91049.431","3d7.(4F).4p","z 5D*","4","3d7.(4F).4d","e 5D","4","","T6999","L9429c118","",44728.598,10.7083683523184,"wn(cm-1)"
"Co","2","223.47541","0.00002","223.475417","0.000010","44733.756","14000","4.5e+08","C+","45197.711","89931.466","3d7.(4F).4p","z 5F*","5","3d7.(4F).4d","f 5F","5","","T6999","L9429c118","",44733.756,10.7084836633912,"wn(cm-1)"
"Co","2","223.45169","0.00006","223.45183","0.00003","44738.505","240","3.9e+06","D","48150.940","92889.417","3d7.(4F).4p","z 5G*","3","3d7.(4F).4d","e 3H","4","","T6999","L9429c118","",44738.505,10.7085898191975,"wn(cm-1)"
"Co","2","223.40254","0.00002","223.402542","0.000020","44748.346","1400","2.9e+07","D","69637.023","114385.369","3d7.(2D2).4p","w 3D*","2","3d7.(2D2).4d","1F","3","","T6999","L9429c118","",44748.346,10.7088097621261,"wn(cm-1)"
"Co","2","223.39347","0.00007","223.39380","0.00025","44750.164","330","6.e+06","D","63597.396","108347.492","3d7.(2G).4p","z 3H*","6","3d7.(2G).4d","1I","6","","T6999","L9429c118","",44750.164,10.7088503885008,"wn(cm-1)"
"Co","2","223.35464","0.00006","223.354820","0.000020","44757.942","280","7.e+06","D","63510.180","108268.086","3d7.(2G).4p","y 3F*","4","3d7.(2G).4d","3G","3","","T6999","L9429c118","",44757.942,10.7090241828165,"wn(cm-1)"
"Co","2","223.34852","0.00011","223.348228","0.000020","44759.168","250","9.e+06","D","69617.495","114376.722","3d7.(2H).4p","z 1I*","6","3d7.(2H).4d","3I","5","","T6999","L9429c118","",44759.168,10.7090515742281,"wn(cm-1)"
"Co","2","223.33649","0.00003","223.336496","0.000015","44761.580","800","4.6e+07","D","69059.933","113821.511","3d7.(2D2).4p","w 3D*","3","3d7.(2D2).4d","3F","2","","T6999","L9429c118","",44761.58,10.7091054611773,"wn(cm-1)"
"Co","2","223.33213","0.00002","223.33224","0.00003","44762.453","1800","","","72654.127","117416.558","3d7.(2D2).4p","y 1D*","2","3d7.(2D2).4d","1D","2","","","L9429c118","",44762.453,10.7091249643201,"wn(cm-1)"
"Co","2","223.29904","0.00005","223.299097","0.000025","44769.086","300","1.6e+07","D","69059.933","113829.007","3d7.(2D2).4p","w 3D*","3","3d7.(2D2).4d","3G","4","","T6999","L9429c118","",44769.086,10.7092731355698,"wn(cm-1)"
"Co","2","223.24458","0.00002","223.244593","0.000015","44780.005","4000bl(Co I)","1.8e+08","C+","47537.365","92317.368","3d7.(4F).4p","z 5D*","2","3d7.(4F).4d","e 5D","2","","T6999","L9429c118","",44780.005,10.7095170018097,"wn(cm-1)"
"Co","2","223.23853","0.00002","223.238476","0.000011","44781.220","4800","3.1e+08","C+","45972.036","90753.266","3d7.(4F).4p","z 5F*","3","3d7.(4F).4d","f 5F","3","","T6999","L9429c118","",44781.22,10.7095441340871,"wn(cm-1)"
"Co","2","223.22186","0.00004","223.221885","0.000015","44784.563","440","2.7e+07","D","62440.078","107224.636","3d7.(4P).4p","z 3S*","1","3d7.(4P).4d","3D","1","","T6999","L9429c118","",44784.563,10.7096187831303,"wn(cm-1)"
"Co","2","223.21477","0.00008","223.21476","0.00003","44785.986","160","2.3e+07","D","65657.249","110443.236","3d7.(4P).4p","y 3P*","1","3d7.(2P).4d","3D","1","","T6999","L9429c118","",44785.986,10.709650556967,"wn(cm-1)"
"Co","2","223.20715","0.00002","223.207146","0.000015","44787.514","9500","1.24e+07","B","4560.789","49348.304","3d7.(4F).4s","a 5F","3","3d7.(4F).4p","z 3G*","4","","T6854","L9429c118","",44787.514,10.7096846742004,"wn(cm-1)"
"Co","2","223.19042","0.00002","223.190430","0.000020","44790.871","10000","3.9e+08","C+","68203.012","112993.881","3d7.(2H).4p","x 3G*","5","3d7.(2H).4d","3G","5","","T6999","L9429c118","",44790.871,10.7097596253172,"wn(cm-1)"
"Co","2","","","223.189454","0.000025","44791.065","m(Co II)","1.8e+07","D","47848.781","92639.846","3d7.(4F).4p","z 5D*","1","3d7.(4F).4d","e 3D","1","","T6999","L4687","",44791.065,10.7097639565476,"wn(cm-1)"
"Co","2","223.17067","0.00014","223.170708","0.000015","44794.84","360","","","22414.431","67209.258","3d7.(2G).4s","a 3G","3","3d7.(2P).4p","z 1D*","2","","","L9429c118","",44794.84,10.7098482331981,"wn(cm-1)"
"Co","2","223.13577","0.00002","223.135795","0.000015","44801.840","7300","1.7e+07","D","63586.987","108388.822","3d7.(4P).4p","y 3D*","3","3d7.(2G).4d","3H","4","","T6999","L9429c118","",44801.84,10.7100044889882,"wn(cm-1)"
"Co","2","223.10782","0.00003","223.107801","0.000015","44807.452","1200","1.6e+07","D","63792.717","108600.173","3d7.(2G).4p","z 3H*","4","3d7.(2G).4d","1H","5","","T6999","L9429c118","",44807.452,10.7101297438559,"wn(cm-1)"
"Co","2","223.04332","0.00002","223.043317","0.000010","44820.409","9500","4.3e+08","C+","45378.754","90199.163","3d7.(4F).4p","z 5F*","4","3d7.(4F).4d","f 5F","4","","T6999","L9429c118","",44820.409,10.7104188727037,"wn(cm-1)"
"Co","2","222.97752","0.00005","222.977547","0.000025","44833.633","360","3.9e+07","D","61388.250","106221.878","3d7.(4P).4p","y 5D*","4","3d7.(4P).4d","3F","4","","T6999","L9429c118","",44833.633,10.7107138733485,"wn(cm-1)"
"Co","2","222.94454","0.00007","222.944396","0.000015","44840.264","360","1.9e+05","E","64601.778","109442.072","3d7.(2G).4p","y 3G*","5","3d7.(4F).6s","5F","4","","T6999","L9429c118","",44840.264,10.7108617647691,"wn(cm-1)"
"Co","2","222.81602","0.00005","222.816021","0.000015","44866.126","290","2.3e+07","D","65657.249","110523.375","3d7.(4P).4p","y 3P*","1","3d7.(2P).4d","3D","2","","T6999","L9429c118","",44866.126,10.711438356932,"wn(cm-1)"
"Co","2","222.7539","","222.753875","0.000020","44878.64","10000bl:","1.6e+07","D","63510.180","108388.822","3d7.(2G).4p","y 3F*","4","3d7.(2G).4d","3H","4","","T6999","L9429c119","",44878.64,10.7117172367071,"wn(cm-1)"
"Co","2","222.7516","","222.751626","0.000015","44879.10","2000bl:","3.8e+07","D","47039.105","91918.200","3d7.(4F).4p","z 5D*","3","3d7.(4F).4d","e 3G","4","","T6999","L9429c119","",44879.1,10.7117274865196,"wn(cm-1)"
"Co","2","222.74027","0.00008","222.73994","0.00005","44881.382","740","","","72535.108","117416.558","3d7.(2D2).4p","y 1F*","3","3d7.(2D2).4d","1D","2","","","L9429c118","",44881.382,10.7117783329489,"wn(cm-1)"
"Co","2","222.73516","0.00002","222.73488","0.00006","44882.412","3300*","","","70265.915","115148.384","3d7.(2P).4p","y 3S*","1","3d7.(2D2).4d","3P","2","","","L9429c118","",44882.412,10.711801282068,"wn(cm-1)"
"Co","2","222.70679","0.00008","222.706772","0.000015","44888.129","770","2.4e+07","D","63586.987","108475.120","3d7.(4P).4p","y 3D*","3","3d7.(2G).4d","3F","4","","T6999","L9429c118","",44888.129,10.711928651246,"wn(cm-1)"
"Co","2","222.62516","0.00018","222.625318","0.000015","44904.59","660","4.1e+07","D","69356.240","114260.795","3d7.(2H).4p","x 3G*","3","3d7.(2D2).4d","3D","2","","T6999","L9429c118","",44904.59,10.712295295677,"wn(cm-1)"
