element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cr,11,"=""""","=""""","=""280.79""","=""0.06""","=""35603""","=""""","=""3.5e+00""",D,"=""242456""","=""278059""","=""3s.3p3""","=""3D*""","=""2""","=""3s.3p3""","=""3P*""","=""0""",E2,"=""T4830c21""","=""""",
Cr,2,"=""280.801594""","=""0.000016""","=""280.801595""","=""0.000016""","=""35601.8453""","=""67""","=""""",,"=""54887.9858""","=""90489.831""","=""3d4.(a 3F).4s""","=""d 4F""","=""7/2""","=""3d4.(b 3F).4p""","=""v 4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""280.88384""","=""0.00003""","=""280.883852""","=""0.000016""","=""35591.421""","=""29""","=""""",,"=""64448.7503""","=""100040.170""","=""3d4.(a 3P).4p""","=""y 4D*""","=""5/2""","=""3d4.(a 3P).5s""","=""f 4P""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""280.91609""","=""0.00010""","=""280.916010""","=""0.000016""","=""35587.335""","=""9""","=""""",,"=""74483.9075""","=""110071.253""","=""3d4.(3D).4p""","=""x 4P*""","=""5/2""","=""3d4.(3G).4d""","=""4D""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""280.9276""","=""0.0004""","=""280.927644""","=""0.000010""","=""35585.87""","=""7""","=""""",,"=""34812.9263""","=""70398.7981""","=""3d4.(3H).4s""","=""a 2H""","=""11/2""","=""3d4.(3G).4p""","=""y 2H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""280.95731""","=""0.00007""","=""280.95724""","=""0.00005""","=""35582.115""","=""13""","=""""",,"=""54868.497""","=""90450.620""","=""3d4.(a 3F).4s""","=""d 4F""","=""3/2""","=""3d4.(b 3P).4p""","=""v 4D*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""280.9932""","=""0.0010""","=""280.99391""","=""0.00008""","=""35577.57""","=""10""","=""""",,"=""24940.594""","=""60518.074""","=""3d4.4s2""","=""a 3F""","=""2""","=""3d5.(2G1).4p""","=""s 3G*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""280.999583""","=""0.000007""","=""280.999580""","=""0.000013""","=""35576.7620""","=""530""","=""""",,"=""47464.5570""","=""83041.3193""","=""3d4.(5D).4p""","=""z 6F*""","=""9/2""","=""3d4.(5D).5s""","=""e 6D""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""281.02713""","=""0.00015""","=""281.02728""","=""0.00005""","=""35573.275""","=""6""","=""""",,"=""54868.497""","=""90441.753""","=""3d4.(a 3F).4s""","=""d 4F""","=""3/2""","=""3d4.(b 3F).4p""","=""v 4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""281.046191""","=""0.000017""","=""281.046206""","=""0.000014""","=""35570.862""","=""75""","=""""",,"=""48749.2779""","=""84320.1382""","=""3d4.(5D).4p""","=""z 4P*""","=""1/2""","=""3d4.(5D).5s""","=""e 4D""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""281.04931""","=""0.00009""","=""281.04941""","=""0.00009""","=""35570.468""","=""3""","=""""",,"=""24897.4635""","=""60467.918""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(2G1).4p""","=""s 3G*""","=""5""",,"=""""","=""L14866""",
Cr,2,"=""281.07559""","=""0.00004""","=""281.075494""","=""0.000016""","=""35567.141""","=""22*""","=""""",,"=""74504.0990""","=""110071.253""","=""3d4.(3D).4p""","=""w 4F*""","=""9/2""","=""3d4.(3G).4d""","=""4D""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""281.07559""","=""0.00004""","=""281.07561""","=""0.00004""","=""35567.141""","=""22*""","=""""",,"=""54883.481""","=""90450.620""","=""3d4.(a 3F).4s""","=""d 4F""","=""5/2""","=""3d4.(b 3P).4p""","=""v 4D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""281.08058""","=""0.00006""","=""281.080605""","=""0.000010""","=""35566.510""","=""12""","=""""",,"=""31082.8842""","=""66649.3915""","=""3d4.(a 3F).4s""","=""a 4F""","=""3/2""","=""3d4.(a 3P).4p""","=""z 2P*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""281.08827""","=""0.00003""","=""281.088217""","=""0.000024""","=""35565.537""","=""31""","=""""",,"=""47354.366""","=""82919.9102""","=""3d5""","=""d 2D""","=""5/2""","=""3d4.(a 1D).4p""","=""w 2P*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""281.104527""","=""0.000011""","=""281.104528""","=""0.000016""","=""35563.4808""","=""89""","=""""",,"=""45669.3981""","=""81232.8788""","=""3d4.(a 1D).4s""","=""c 2D""","=""3/2""","=""3d4.(a 1D).4p""","=""v 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""281.11684""","=""0.00005""","=""281.11685""","=""0.00004""","=""35561.923""","=""9""","=""""",,"=""23163.2205""","=""58725.142""","=""3d4.4s2""","=""a 3P""","=""0""","=""3d5.(4F).4p""","=""u 3D*""","=""1""",,"=""""","=""L14866""",
Cr,2,"=""281.13586""","=""0.00014""","=""281.135467""","=""0.000012""","=""35559.518""","=""6""","=""""",,"=""30149.8747""","=""65709.4418""","=""3d5""","=""a 2I""","=""13/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""281.14574""","=""0.00002""","=""281.14571""","=""0.00004""","=""35558.268""","=""46""","=""""",,"=""54883.481""","=""90441.753""","=""3d4.(a 3F).4s""","=""d 4F""","=""5/2""","=""3d4.(b 3F).4p""","=""v 4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""281.1761""","=""0.0003""","=""281.176264""","=""0.000016""","=""35554.42""","=""11""","=""""",,"=""74423.6741""","=""109978.082""","=""3d4.(3D).4p""","=""w 4F*""","=""7/2""","=""3d4.(3G).4d""","=""4D""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""281.199945""","=""0.000007""","=""281.199925""","=""0.000010""","=""35551.4139""","=""620""","=""""",,"=""33618.9363""","=""69170.3527""","=""3d4.(3G).4s""","=""b 4G""","=""9/2""","=""3d4.(3G).4p""","=""y 4H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""281.2309""","=""0.0004""","=""281.231103""","=""0.000024""","=""35547.50""","=""6""","=""""",,"=""47372.435""","=""82919.9102""","=""3d5""","=""d 2D""","=""3/2""","=""3d4.(a 1D).4p""","=""w 2P*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""281.341""","=""0.002""","=""281.34224""","=""0.00007""","=""35533.6""","=""1""","=""""",,"=""24833.7957""","=""60367.230""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""""","=""q 3F*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""281.35284""","=""0.00015""","=""281.353070""","=""0.000010""","=""35532.096""","=""9""","=""""",,"=""31117.3254""","=""66649.3915""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(a 3P).4p""","=""z 2P*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""281.3552""","=""0.0010""","=""281.35631""","=""0.00005""","=""35531.80""","=""4""","=""""",,"=""7593.1484""","=""43124.806""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d5.(4P).4p""","=""z 5S*""","=""2""",,"=""""","=""L808""",
Cr,1,"=""281.36835""","=""0.00009""","=""281.368414""","=""0.000024""","=""35530.137""","=""3""","=""""",,"=""24897.4635""","=""60427.592""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(2H).4p""","=""v 3I*""","=""5""",,"=""""","=""L14866""",
Cr,1,"=""281.421""","=""""","=""281.4206""","=""0.0004""","=""35523.5""","=""5:""","=""""",,"=""25106.2953""","=""60629.84""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d5.(2D1).4p""","=""s 3D*""","=""2""",,"=""""","=""L9365""",
Cr,2,"=""281.42262""","=""0.00012""","=""281.422701""","=""0.000011""","=""35523.285""","=""7""","=""""",,"=""30156.7340""","=""65680.0091""","=""3d4.(3H).4s""","=""a 4H""","=""7/2""","=""3d4.(3H).4p""","=""z 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""281.4508""","=""0.0004""","=""281.450908""","=""0.000014""","=""35519.73""","=""8""","=""""",,"=""32355.6538""","=""67875.3689""","=""3d5""","=""a 2F""","=""7/2""","=""3d4.(a 3F).4p""","=""x 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""281.45374""","=""0.00004""","=""281.45374""","=""0.00004""","=""35519.358""","=""10""","=""""",,"=""27597.2409""","=""63116.599""","=""3d4.4s2""","=""b 3G""","=""3""","=""""","=""q 3H*""","=""4""",,"=""""","=""L14866""",
Cr,2,"=""281.49010""","=""0.00006""","=""281.490063""","=""0.000016""","=""35514.770""","=""21""","=""""",,"=""65680.0091""","=""101194.7837""","=""3d4.(3H).4p""","=""z 2G*""","=""9/2""","=""3d4.(3H).5s""","=""e 2H""","=""11/2""",,"=""""","=""L18847""",
Cr,1,"=""281.5317""","=""0.0010""","=""281.53290""","=""0.00009""","=""35509.52""","=""2""","=""""",,"=""25106.2953""","=""60615.666""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d5.(4F).4p""","=""s 3D*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""281.54136""","=""0.00018""","=""281.541105""","=""0.000024""","=""35508.30""","=""7""","=""""",,"=""69348.1427""","=""104856.479""","=""3d4.(a 3P).4p""","=""2D*""","=""3/2""","=""3d4.(3H).4d""","=""4F""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""281.61254""","=""0.00010""","=""281.61264""","=""0.00004""","=""35499.329""","=""8""","=""""",,"=""66649.3915""","=""102148.708""","=""3d4.(a 3P).4p""","=""z 2P*""","=""3/2""","=""3d4.(a 3F).5s""","=""f 2F""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""281.65181""","=""0.00017""","=""281.65187""","=""0.00011""","=""35494.38""","=""6""","=""""",,"=""59130.325""","=""94624.697""","=""3d4.(a 3P).4s""","=""b 2P""","=""3/2""","=""3d4.(b 3P).4p""","=""v 2P*""","=""1/2""",,"=""""","=""L18847""",
Cr,1,"=""281.6684""","=""0.0010""","=""281.67020""","=""0.00018""","=""35492.29""","=""12""","=""""",,"=""24833.7957""","=""60325.859""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""""","=""q 3F*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""281.684013""","=""0.000009""","=""281.684000""","=""0.000010""","=""35490.3225""","=""150""","=""""",,"=""30864.4328""","=""66354.7570""","=""3d4.(a 3P).4s""","=""b 4P""","=""5/2""","=""3d4.(a 3P).4p""","=""y 4P*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""281.688431""","=""0.000011""","=""281.688429""","=""0.000014""","=""35489.7659""","=""130""","=""""",,"=""49005.8471""","=""84495.6133""","=""3d4.(5D).4p""","=""z 4P*""","=""3/2""","=""3d4.(5D).5s""","=""e 4D""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""281.695""","=""0.002""","=""281.695393""","=""0.000024""","=""35488.9""","=""7""","=""""",,"=""25038.4981""","=""60527.387""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2H).4p""","=""v 3I*""","=""6""",,"=""""","=""L808""",
Cr,2,"=""281.695939""","=""0.000007""","=""281.695943""","=""0.000013""","=""35488.8200""","=""760""","=""""",,"=""47751.6003""","=""83240.4199""","=""3d4.(5D).4p""","=""z 6F*""","=""11/2""","=""3d4.(5D).5s""","=""e 6D""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""281.75441""","=""0.00005""","=""281.75436""","=""0.00003""","=""35481.455""","=""19""","=""""",,"=""47372.435""","=""82853.897""","=""3d5""","=""d 2D""","=""3/2""","=""3d4.(a 1D).4p""","=""w 2P*""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""281.75885""","=""0.00009""","=""281.758829""","=""0.000015""","=""35480.896""","=""11""","=""""",,"=""31531.1762""","=""67012.0754""","=""3d5""","=""a 2D""","=""3/2""","=""3d4.(a 3F).4p""","=""y 4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""281.77467""","=""0.00005""","=""281.774723""","=""0.000016""","=""35478.905""","=""23""","=""""",,"=""65542.8987""","=""101021.7966""","=""3d4.(3H).4p""","=""z 2G*""","=""7/2""","=""3d4.(3H).5s""","=""e 2H""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""281.79213""","=""0.00007""","=""281.792124""","=""0.000011""","=""35476.707""","=""10""","=""""",,"=""34630.9154""","=""70107.6226""","=""3d4.(3H).4s""","=""a 2H""","=""9/2""","=""3d4.(a 3F).4p""","=""y 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""281.79600""","=""0.00004""","=""281.796068""","=""0.000011""","=""35476.219""","=""25""","=""""",,"=""33694.1421""","=""69170.3527""","=""3d4.(3G).4s""","=""b 4G""","=""11/2""","=""3d4.(3G).4p""","=""y 4H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""281.80798""","=""0.00009""","=""281.808077""","=""0.000011""","=""35474.711""","=""9""","=""""",,"=""30143.2469""","=""65617.9458""","=""3d5""","=""a 2I""","=""11/2""","=""3d4.(3H).4p""","=""z 4I*""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""281.835429""","=""0.000007""","=""281.835428""","=""0.000011""","=""35471.2563""","=""500""","=""""",,"=""33521.0904""","=""68992.3469""","=""3d4.(3G).4s""","=""b 4G""","=""7/2""","=""3d4.(3G).4p""","=""y 4H*""","=""9/2""",,"=""""","=""L18847""",
Cr,5,"=""""","=""""","=""281.847""","=""""","=""35469.8""","=""""","=""1.1e+00""",E,"=""15676.6""","=""51146.4""","=""3p6.3d2""","=""3P""","=""1""","=""3p6.3d2""","=""1S""","=""0""",M1,"=""T1610""","=""""",
Cr,1,"=""281.847""","=""0.002""","=""281.84727""","=""0.00007""","=""35469.8""","=""12""","=""""",,"=""24897.4635""","=""60367.230""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""""","=""q 3F*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""281.87089""","=""0.00009""","=""281.870810""","=""0.000016""","=""35466.794""","=""10""","=""""",,"=""55023.0269""","=""90489.831""","=""3d4.(a 3P).4s""","=""c 4P""","=""5/2""","=""3d4.(b 3F).4p""","=""v 4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""281.920882""","=""0.000015""","=""281.920880""","=""0.000014""","=""35460.5051""","=""84""","=""""",,"=""48749.2779""","=""84209.7833""","=""3d4.(5D).4p""","=""z 4P*""","=""1/2""","=""3d4.(5D).5s""","=""e 4D""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""282.00228""","=""0.00019""","=""282.002117""","=""0.000024""","=""35450.27""","=""5""","=""""",,"=""77078.8563""","=""112529.147""","=""3d4.(1I).4p""","=""w 2H*""","=""11/2""","=""3d4.(a 1G).4d""","=""2H""","=""11/2""",,"=""""","=""L18847""",
Cr,1,"=""282.081""","=""0.002""","=""282.080968""","=""0.000024""","=""35440.4""","=""15""","=""""",,"=""27703.7743""","=""63144.156""","=""3d4.4s2""","=""b 3G""","=""4""","=""""","=""q 3H*""","=""5""",,"=""""","=""L808""",
Cr,1,"=""282.097""","=""0.002""","=""282.09744""","=""0.00009""","=""35438.4""","=""2""","=""""",,"=""25177.3539""","=""60615.666""","=""3d4.4s2""","=""a 3F""","=""4""","=""3d5.(4F).4p""","=""s 3D*""","=""3""",,"=""""","=""L808""",
Cr,1,"=""282.169""","=""0.002""","=""282.16825""","=""0.00009""","=""35429.3""","=""3""","=""""",,"=""25038.4981""","=""60467.918""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2G1).4p""","=""s 3G*""","=""5""",,"=""""","=""L808""",
Cr,1,"=""282.176""","=""0.003""","=""282.17535""","=""0.00005""","=""35428.4""","=""6*""","=""""",,"=""21847.8349""","=""57276.363""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d4.(3D).4s.4p.(3P*)""","=""t 3F*""","=""3""",,"=""""","=""L808""",
Cr,1,"=""282.176""","=""0.003""","=""282.17641""","=""0.00018""","=""35428.4""","=""6*""","=""""",,"=""24897.4635""","=""60325.859""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""""","=""q 3F*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""282.201125""","=""0.000007""","=""282.201129""","=""0.000011""","=""35425.2925""","=""410""","=""""",,"=""33417.9808""","=""68843.2727""","=""3d4.(3G).4s""","=""b 4G""","=""5/2""","=""3d4.(3G).4p""","=""y 4H*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""282.236777""","=""0.000007""","=""282.236775""","=""0.000011""","=""35420.8178""","=""1600""","=""2.3e+08""",C,"=""30391.8311""","=""65812.6491""","=""3d4.(3H).4s""","=""a 4H""","=""13/2""","=""3d4.(3H).4p""","=""z 4I*""","=""15/2""",,"=""T2695""","=""L18847""",
Cr,1,"=""282.251""","=""0.002""","=""282.24995""","=""0.00004""","=""35419.0""","=""2""","=""""",,"=""24833.7957""","=""60252.961""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""""","=""q 3F*""","=""2""",,"=""""","=""L808""",
Cr,2,"=""282.26902""","=""0.00006""","=""282.26899""","=""0.00004""","=""35416.772""","=""12""","=""""",,"=""74273.3409""","=""109690.117""","=""3d4.(3D).4p""","=""w 4F*""","=""3/2""","=""3d4.(3G).4d""","=""4D""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""282.29329""","=""0.00018""","=""282.293383""","=""0.000016""","=""35413.73""","=""14""","=""""",,"=""70879.7225""","=""106293.4380""","=""3d4.(3G).4p""","=""x 4G*""","=""11/2""","=""3d4.(a 3F).4d""","=""4G""","=""11/2""",,"=""""","=""L18847""",
Cr,1,"=""282.308""","=""0.004""","=""282.30882""","=""0.00008""","=""35411.9""","=""1D?""","=""""",,"=""25106.2953""","=""60518.074""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d5.(2G1).4p""","=""s 3G*""","=""3""",,"=""""","=""L808""",
Cr,1,"=""282.380""","=""0.002""","=""282.380330""","=""0.000024""","=""35402.9""","=""1""","=""""",,"=""25038.4981""","=""60441.310""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2H).4p""","=""x 1I*""","=""6""",,"=""""","=""L808""",
Cr,1,"=""282.42172""","=""0.00009""","=""282.42178""","=""0.00006""","=""35397.624""","=""3""","=""""",,"=""25106.2953""","=""60503.911""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d5.(2G1).4p""","=""s 3G*""","=""4""",,"=""""","=""L14866""",
Cr,2,"=""282.45361""","=""0.00005""","=""282.45365""","=""0.00006""","=""35393.627""","=""22""","=""""",,"=""54868.497""","=""90262.119""","=""3d4.(a 3F).4s""","=""d 4F""","=""3/2""","=""3d4.(b 3F).4p""","=""v 4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""282.487""","=""0.002""","=""282.489795""","=""0.000024""","=""35389.4""","=""1""","=""""",,"=""25038.4981""","=""60427.592""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2H).4p""","=""v 3I*""","=""5""",,"=""""","=""L808""",
Cr,1,"=""282.495""","=""""","=""282.49496""","=""0.00003""","=""35388.4""","=""7:""","=""""",,"=""20519.5515""","=""55907.998""","=""3d5.(4G).4s""","=""a 5G""","=""6""","=""3d4.(1I).4s.4p.(3P*)""","=""u 3H*""","=""6""",,"=""""","=""L9365""",
Cr,1,"=""282.5196""","=""0.0010""","=""282.52036""","=""0.00018""","=""35385.36""","=""8""","=""""",,"=""24940.594""","=""60325.859""","=""3d4.4s2""","=""a 3F""","=""2""","=""""","=""q 3F*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""282.55011""","=""0.00003""","=""282.550100""","=""0.000011""","=""35381.540""","=""38""","=""""",,"=""30298.4679""","=""65680.0091""","=""3d4.(3H).4s""","=""a 4H""","=""11/2""","=""3d4.(3H).4p""","=""z 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""282.564""","=""""","=""282.56432""","=""0.00009""","=""35379.8""","=""25:""","=""""",,"=""21840.8096""","=""57220.570""","=""3d5.(4P).4s""","=""a 5P""","=""3""","=""3d4.(3D).4s.4p.(3P*)""","=""t 3F*""","=""2""",,"=""""","=""L9365""",
Cr,2,"=""282.57338""","=""0.00008""","=""282.57329""","=""0.00006""","=""35378.626""","=""14""","=""""",,"=""54883.481""","=""90262.119""","=""3d4.(a 3F).4s""","=""d 4F""","=""5/2""","=""3d4.(b 3F).4p""","=""v 4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""282.59515""","=""0.00006""","=""282.595089""","=""0.000014""","=""35375.901""","=""18""","=""""",,"=""31350.8736""","=""66726.7823""","=""3d5""","=""a 2D""","=""5/2""","=""3d4.(a 3P).4p""","=""y 4P*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""282.602808""","=""0.000011""","=""282.602800""","=""0.000014""","=""35374.9425""","=""130""","=""""",,"=""49351.7336""","=""84726.6771""","=""3d4.(5D).4p""","=""z 6D*""","=""5/2""","=""3d4.(5D).5s""","=""e 4D""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""282.6047""","=""0.0003""","=""282.60471""","=""0.00003""","=""35374.70""","=""11""","=""""",,"=""54883.481""","=""90258.186""","=""3d4.(a 3F).4s""","=""d 4F""","=""5/2""","=""3d4.(b 3P).4p""","=""v 4D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""282.61505""","=""0.00003""","=""282.615047""","=""0.000011""","=""35373.410""","=""37""","=""""",,"=""33618.9363""","=""68992.3469""","=""3d4.(3G).4s""","=""b 4G""","=""9/2""","=""3d4.(3G).4p""","=""y 4H*""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""282.620""","=""""","=""282.62044""","=""0.00009""","=""35372.8""","=""30:""","=""""",,"=""21847.8349""","=""57220.570""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d4.(3D).4s.4p.(3P*)""","=""t 3F*""","=""2""",,"=""""","=""L9365""",
Cr,2,"=""282.64071""","=""0.00004""","=""282.64070""","=""0.00003""","=""35370.198""","=""30""","=""""",,"=""54887.9858""","=""90258.186""","=""3d4.(a 3F).4s""","=""d 4F""","=""7/2""","=""3d4.(b 3P).4p""","=""v 4D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""282.674487""","=""0.000019""","=""282.67458""","=""0.00003""","=""35365.973""","=""48""","=""""",,"=""68583.3148""","=""103949.276""","=""3d4.(a 3F).4p""","=""z 2F*""","=""5/2""","=""3d4.(3H).4d""","=""f 4H""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""282.67454""","=""0.00002""","=""282.674536""","=""0.000017""","=""35365.966""","=""39""","=""""",,"=""27816.7783""","=""63182.745""","=""3d4.4s2""","=""b 3G""","=""5""","=""""","=""q 3H*""","=""6""",,"=""""","=""L14866""",
Cr,2,"=""282.72904""","=""0.00013""","=""282.728862""","=""0.000016""","=""35359.149""","=""8""","=""""",,"=""74483.9075""","=""109843.079""","=""3d4.(3D).4p""","=""x 4P*""","=""5/2""","=""3d4.(3G).4d""","=""4F""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""282.79507""","=""0.00003""","=""282.795047""","=""0.000024""","=""35350.894""","=""41""","=""""",,"=""54867.5086""","=""90218.405""","=""3d4.(a 3F).4s""","=""d 4F""","=""9/2""","=""3d4.(b 3P).4p""","=""v 4D*""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""282.8167""","=""0.0010""","=""282.8167""","=""0.0004""","=""35348.19""","=""12""","=""""",,"=""23511.9739""","=""58860.16""","=""3d4.4s2""","=""a 3P""","=""1""","=""3d5.(4F).4p""","=""u 3D*""","=""2""",,"=""""","=""L808""",
Cr,2,"=""282.8600""","=""0.0004""","=""282.859904""","=""0.000016""","=""35342.78""","=""4""","=""""",,"=""70107.6226""","=""105450.4138""","=""3d4.(a 3F).4p""","=""y 2G*""","=""9/2""","=""3d4.(3H).4d""","=""2H""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""282.8712""","=""0.0003""","=""282.871344""","=""0.000024""","=""35341.37""","=""4""","=""""",,"=""74423.6741""","=""109765.036""","=""3d4.(3D).4p""","=""w 4F*""","=""7/2""","=""3d4.(3G).4d""","=""4F""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""282.87705""","=""0.00003""","=""282.877016""","=""0.000015""","=""35340.650""","=""28""","=""""",,"=""31531.1762""","=""66871.8296""","=""3d5""","=""a 2D""","=""3/2""","=""3d4.(a 3P).4p""","=""z 2P*""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""282.89040""","=""0.00008""","=""282.890411""","=""0.000016""","=""35338.981""","=""9""","=""""",,"=""74504.0990""","=""109843.079""","=""3d4.(3D).4p""","=""w 4F*""","=""9/2""","=""3d4.(3G).4d""","=""4F""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""282.92541""","=""0.00009""","=""282.925284""","=""0.000024""","=""35334.609""","=""10""","=""""",,"=""69638.5906""","=""104973.215""","=""3d4.(3G).4p""","=""4F*""","=""3/2""","=""3d4.(3H).4d""","=""2F""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""282.9725""","=""0.0010""","=""282.97248""","=""0.00007""","=""35328.73""","=""5""","=""""",,"=""25038.4981""","=""60367.230""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""""","=""q 3F*""","=""4""",,"=""""","=""L808""",
