element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ni,2,"=""220.672""","=""""","=""220.6712""","=""""","=""45302.0""","=""4000""","=""1.66e+08""",B,"=""10115.66""","=""55417.83""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""4F*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,2,"=""""","=""""","=""221.0379""","=""""","=""45227.01""","=""""","=""3.9e+07""",C,"=""9330.04""","=""54557.05""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""4F*""","=""9/2""",,"=""T1024n""","=""""",
Ni,1,"=""""","=""""","=""221.21552""","=""""","=""45190.702""","=""""","=""5.8e+06""",D,"=""1332.164""","=""46522.866""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3P).4s.4p.(3P*)""","=""3P*""","=""2""",,"=""T3861""","=""""",
Ni,2,"=""221.648""","=""""","=""221.6477""","=""""","=""45102.5""","=""6000""","=""3.4e+08""",B,"=""8393.90""","=""53496.49""","=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""11/2""",,"=""T1024n""","=""L897""",
Ni,2,"=""222.040""","=""""","=""222.0399""","=""""","=""45022.9""","=""800""","=""2.3e+08""",C,"=""23108.28""","=""68131.21""","=""3p6.3d8.(3P).4s""","=""4P""","=""5/2""","=""3p6.3d8.(1D).4p""","=""2F*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,2,"=""222.106""","=""""","=""""","=""""","=""45009.5""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L897""",
Ni,1,"=""""","=""""","=""222.19457""","=""""","=""44991.599""","=""""","=""2.2e+07""",D,"=""2216.550""","=""47208.149""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d8.(3P).4s.4p.(3P*)""","=""3P*""","=""1""",,"=""T3861""","=""""",
Ni,2,"=""222.296""","=""""","=""222.2950""","=""""","=""44971.1""","=""900""","=""9.8e+07""",B,"=""8393.90""","=""53365.17""","=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""9/2""",,"=""T1024n""","=""L897""",
Ni,2,"=""""","=""""","=""222.4358""","=""""","=""44942.82""","=""""","=""3.2e+07""",C,"=""13550.39""","=""58493.21""","=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""2F*""","=""5/2""",,"=""T1024n""","=""""",
Ni,2,"=""""","=""""","=""222.4864""","=""""","=""44932.59""","=""""","=""1.55e+08""",B,"=""9330.04""","=""54262.63""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""7/2""",,"=""T1024n""","=""""",
Ni,2,"=""""","=""""","=""222.6328""","=""""","=""44903.05""","=""""","=""1.3e+08""",B,"=""10115.66""","=""55018.71""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""5/2""",,"=""T1024n""","=""""",
Ni,1,"=""""","=""""","=""223.09623""","=""""","=""44809.779""","=""""","=""5.2e+06""",E,"=""1713.087""","=""46522.866""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d8.(3P).4s.4p.(3P*)""","=""3P*""","=""2""",,"=""T3861""","=""""",
Ni,2,"=""224.268""","=""""","=""""","=""""","=""44575.7""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L897""",
Ni,1,"=""""","=""""","=""224.45276""","=""""","=""44538.988""","=""""","=""3.8e+07""",C,"=""879.816""","=""45418.804""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""2""",,"=""T3861""","=""""",
Ni,1,"=""""","=""""","=""225.14899""","=""""","=""44401.273""","=""""","=""4.0e+06""",D,"=""879.816""","=""45281.089""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""3""",,"=""T3861""","=""""",
Ni,1,"=""""","=""""","=""225.35722""","=""""","=""44360.250""","=""""","=""1.9e+07""",C,"=""204.787""","=""44565.037""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""3""",,"=""T3861""","=""""",
Ni,2,"=""225.385""","=""""","=""225.3848""","=""""","=""44354.8""","=""500""","=""1.98e+08""",C+,"=""10663.89""","=""55018.71""","=""3p6.3d8.(3F).4s""","=""4F""","=""3/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""5/2""",,"=""T1024n""","=""L897""",
Ni,4,"=""""","=""""","=""225.456""","=""""","=""44340.9""","=""""","=""1.9e-01""",E,"=""23648.9""","=""67989.8""","=""3p6.3d7""","=""2P""","=""3/2""","=""3p6.3d7""","=""2D1""","=""5/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""225.456""","=""""","=""44340.9""","=""""","=""2.1e+00""",E,"=""23648.9""","=""67989.8""","=""3p6.3d7""","=""2P""","=""3/2""","=""3p6.3d7""","=""2D1""","=""5/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""225.4800""","=""""","=""44336.10""","=""""","=""9.6e+06""",C,"=""0.000""","=""44336.10""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3P).4s.4p.(3P*)""","=""*""","=""4""",,"=""T3861""","=""""",
Ni,1,"=""""","=""""","=""225.81509""","=""""","=""44270.312""","=""""","=""1.7e+07""",C,"=""204.787""","=""44475.099""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""2""",,"=""T3861""","=""""",
Ni,1,"=""""","=""""","=""225.95672""","=""""","=""44242.567""","=""""","=""2.0e+07""",C,"=""879.816""","=""45122.383""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""1""",,"=""T3861""","=""""",
Ni,1,"=""""","=""""","=""226.14314""","=""""","=""44206.099""","=""""","=""9.1e+06""",C,"=""0.000""","=""44206.099""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""3""",,"=""T3861""","=""""",
Ni,2,"=""226.446""","=""""","=""226.4461""","=""""","=""44147.0""","=""1000""","=""1.43e+08""",B,"=""10115.66""","=""54262.63""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,1,"=""""","=""""","=""226.63526""","=""""","=""44110.117""","=""""","=""2.3e+06""",D,"=""204.787""","=""44314.904""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""4""",,"=""T3861""","=""""",
Ni,1,"=""""","=""""","=""226.75596""","=""""","=""44086.640""","=""""","=""8.0e+06""",D,"=""1332.164""","=""45418.804""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""2""",,"=""T3861""","=""""",
Ni,2,"=""227.021""","=""""","=""227.0212""","=""""","=""44035.2""","=""2000""","=""1.56e+08""",B,"=""9330.04""","=""53365.17""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""9/2""",,"=""T1024n""","=""L897""",
Ni,1,"=""""","=""""","=""227.19573""","=""""","=""44001.312""","=""""","=""5.0e+06""",C,"=""204.787""","=""44206.099""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""3""",,"=""T3861""","=""""",
Ni,1,"=""""","=""""","=""227.46657""","=""""","=""43948.925""","=""""","=""5.2e+06""",D,"=""1332.164""","=""45281.089""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""3""",,"=""T3861""","=""""",
Ni,2,"=""227.728""","=""""","=""""","=""""","=""43898.5""","=""800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L897""",
Ni,2,"=""227.832""","=""""","=""""","=""""","=""43878.4""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L897""",
Ni,2,"=""227.877""","=""""","=""227.8770""","=""""","=""43869.8""","=""800""","=""2.8e+08""",C,"=""13550.39""","=""57420.16""","=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""2D*""","=""5/2""",,"=""T1024n""","=""L897""",
Ni,4,"=""""","=""""","=""227.935""","=""""","=""43858.6""","=""""","=""2.8e-01""",D,"=""0.0""","=""43858.6""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2F""","=""7/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""227.935""","=""""","=""43858.6""","=""""","=""6.6e-03""",E,"=""0.0""","=""43858.6""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2F""","=""7/2""",E2,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""228.704""","=""""","=""43711.1""","=""""","=""5.2e-02""",E,"=""23648.9""","=""67360.0""","=""3p6.3d7""","=""2P""","=""3/2""","=""3p6.3d7""","=""2D1""","=""3/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""228.704""","=""""","=""43711.1""","=""""","=""6.6e-01""",E,"=""23648.9""","=""67360.0""","=""3p6.3d7""","=""2P""","=""3/2""","=""3p6.3d7""","=""2D1""","=""3/2""",E2,"=""T4605""","=""""",
Ni,2,"=""""","=""""","=""228.7081""","=""""","=""43710.38""","=""""","=""2.8e+08""",C,"=""14995.57""","=""58705.95""","=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""2D*""","=""3/2""",,"=""T1024n""","=""""",
Ni,1,"=""""","=""""","=""228.73246""","=""""","=""43705.717""","=""""","=""1.8e+07""",D,"=""1713.087""","=""45418.804""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""2""",,"=""T3861""","=""""",
Ni,2,"=""228.765""","=""""","=""""","=""""","=""43699.5""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L897""",
Ni,1,"=""""","=""""","=""228.83979""","=""""","=""43685.221""","=""""","=""8.1e+06""",D,"=""879.816""","=""44565.037""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""3""",,"=""T3861""","=""""",
Ni,1,"=""228.998""","=""""","=""228.99836""","=""""","=""43655.0""","=""1600""","=""2.1e+08""",C,"=""0.000""","=""43654.974""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(1P*)""","=""*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""""","=""""","=""229.31193""","=""""","=""43595.283""","=""""","=""3.8e+07""",C,"=""879.816""","=""44475.099""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""2""",,"=""T3861""","=""""",
Ni,2,"=""229.655""","=""""","=""229.6550""","=""""","=""43530.2""","=""400""","=""1.98e+08""",B,"=""13550.39""","=""57080.55""","=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""2F*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,2,"=""229.714""","=""""","=""229.7141""","=""""","=""43519.0""","=""400""","=""2.70e+08""",B,"=""10115.66""","=""53634.62""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""4D*""","=""3/2""",,"=""T1024n""","=""L897""",
Ni,2,"=""""","=""""","=""229.7489""","=""""","=""43512.37""","=""""","=""3.0e+08""",B,"=""10663.89""","=""54176.26""","=""3p6.3d8.(3F).4s""","=""4F""","=""3/2""","=""3p6.3d8.(3F).4p""","=""4D*""","=""1/2""",,"=""T1024n""","=""""",
Ni,2,"=""""","=""""","=""229.8267""","=""""","=""43497.64""","=""""","=""2.8e+08""",C,"=""14995.57""","=""58493.21""","=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""2F*""","=""5/2""",,"=""T1024n""","=""""",
Ni,1,"=""230.078""","=""""","=""230.07776""","=""""","=""43450.1""","=""630""","=""7.5e+07""",C,"=""204.787""","=""43654.974""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""*""","=""3""",,"=""T3861""","=""L3475""",
Ni,4,"=""""","=""""","=""230.145""","=""""","=""43437.5""","=""""","=""1.0e-03""",E,"=""0.0""","=""43437.5""","=""3p6.3d7""","=""4F""","=""9/2""","=""3p6.3d7""","=""2F""","=""5/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""230.29451""","=""""","=""43409.296""","=""""","=""4.5e+07""",C,"=""1713.087""","=""45122.383""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""1""",,"=""T3861""","=""""",
Ni,2,"=""230.300""","=""""","=""230.2992""","=""""","=""43408.3""","=""1000""","=""2.9e+08""",C,"=""9330.04""","=""52738.45""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""4D*""","=""5/2""",,"=""T1024n""","=""L897""",
Ni,4,"=""""","=""""","=""230.671""","=""""","=""43338.4""","=""""","=""6.0e-01""",E,"=""24651.4""","=""67989.8""","=""3p6.3d7""","=""2P""","=""1/2""","=""3p6.3d7""","=""2D1""","=""5/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""230.73579""","=""""","=""43326.283""","=""""","=""1.6e+07""",C,"=""879.816""","=""44206.099""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(3P).4s.4p.(3P*)""","=""5D*""","=""3""",,"=""T3861""","=""""",
Ni,1,"=""231.096""","=""""","=""""","=""""","=""43258.8""","=""2000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,1,"=""231.234""","=""""","=""231.23437""","=""""","=""43232.9""","=""1700""","=""5.5e+08""",C,"=""1332.164""","=""44565.037""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""231.366""","=""""","=""""","=""""","=""43208.3""","=""1400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,1,"=""231.398""","=""""","=""231.39827""","=""""","=""43202.3""","=""1400""","=""5.0e+08""",E,"=""2216.550""","=""45418.804""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""2""",,"=""T3861""","=""L3475""",
Ni,2,"=""231.604""","=""""","=""231.6036""","=""""","=""43163.9""","=""1000""","=""2.88e+08""",B,"=""8393.90""","=""51557.85""","=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""","=""3p6.3d8.(3F).4p""","=""4D*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,1,"=""231.716""","=""""","=""231.71645""","=""""","=""43143.0""","=""1400""","=""3.8e+08""",C,"=""1332.164""","=""44475.099""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""2""",,"=""T3861""","=""L3475""",
Ni,2,"=""231.975""","=""""","=""""","=""""","=""43094.9""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L897""",
Ni,1,"=""232.003""","=""""","=""232.00341""","=""""","=""43089.7""","=""2600""","=""6.9e+08""",C,"=""0.000""","=""43089.578""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""5""",,"=""T3861""","=""L3475""",
Ni,1,"=""232.138""","=""""","=""232.13831""","=""""","=""43064.6""","=""1900""","=""5.6e+08""",E,"=""2216.550""","=""45281.089""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""3""",,"=""T3861""","=""L3475""",
Ni,14,"=""""","=""""","=""232.2""","=""0.3""","=""43060""","=""""","=""2.10e+02""",C,"=""53569.0""","=""96630+x""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p3""","=""2P*""","=""3/2""",M1,"=""T4634""","=""""",
Ni,14,"=""""","=""""","=""232.2""","=""0.3""","=""43060""","=""""","=""2.3e+00""",D,"=""53569.0""","=""96630+x""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p3""","=""2P*""","=""3/2""",E2,"=""T4634""","=""""",
Ni,1,"=""232.268""","=""""","=""""","=""""","=""43040.5""","=""240""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,1,"=""""","=""""","=""232.4655""","=""""","=""43003.94""","=""""","=""1.8e+07""",D,"=""1332.164""","=""44336.10""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3P).4s.4p.(3P*)""","=""*""","=""4""",,"=""T3861""","=""""",
Ni,1,"=""232.579""","=""""","=""232.58012""","=""""","=""42982.9""","=""1400""","=""3.5e+08""",C,"=""1332.164""","=""44314.904""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3G*""","=""4""",,"=""T3861""","=""L3475""",
Ni,2,"=""""","=""""","=""232.6451""","=""""","=""42970.73""","=""""","=""3.3e+07""",D,"=""10663.89""","=""53634.62""","=""3p6.3d8.(3F).4s""","=""4F""","=""3/2""","=""3p6.3d8.(3F).4p""","=""4D*""","=""3/2""",,"=""T5005""","=""""",
Ni,1,"=""232.996""","=""""","=""232.99705""","=""""","=""42906.0""","=""940""","=""5.3e+08""",C,"=""2216.550""","=""45122.383""","=""3d8.(3F).4s2""","=""3F""","=""2""","=""3d8.(3F).4s.4p.(1P*)""","=""3D*""","=""1""",,"=""T3861""","=""L3475""",
Ni,2,"=""233.458""","=""""","=""233.4586""","=""""","=""42821.1""","=""500""","=""8.0e+07""",C,"=""13550.39""","=""56371.41""","=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""2G*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,1,"=""233.749""","=""""","=""""","=""""","=""42767.8""","=""460""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,1,"=""233.782""","=""""","=""""","=""""","=""42761.8""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,4,"=""""","=""""","=""234.073""","=""""","=""42708.6""","=""""","=""5.5e-03""",E,"=""24651.4""","=""67360.0""","=""3p6.3d7""","=""2P""","=""1/2""","=""3p6.3d7""","=""2D1""","=""3/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""234.073""","=""""","=""42708.6""","=""""","=""1.2e+00""",E,"=""24651.4""","=""67360.0""","=""3p6.3d7""","=""2P""","=""1/2""","=""3p6.3d7""","=""2D1""","=""3/2""",E2,"=""T4605""","=""""",
Ni,2,"=""234.120""","=""""","=""""","=""""","=""42700.1""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L897""",
Ni,4,"=""""","=""""","=""234.291""","=""""","=""42668.9""","=""""","=""5.6e-02""",D,"=""1189.7""","=""43858.6""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2F""","=""7/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""234.291""","=""""","=""42668.9""","=""""","=""7.5e-04""",E,"=""1189.7""","=""43858.6""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2F""","=""7/2""",E2,"=""T4605""","=""""",
Ni,1,"=""234.554""","=""""","=""234.55432""","=""""","=""42621.1""","=""1200""","=""2.2e+08""",C,"=""0.000""","=""42620.994""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(1D).4s.4p.(3P*)""","=""3D*""","=""3""",,"=""T3861""","=""L3475""",
Ni,1,"=""234.663""","=""""","=""234.66307""","=""""","=""42601.3""","=""190""","=""5.5e+07""",D,"=""1332.164""","=""43933.408""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(1D).4s.4p.(3P*)""","=""3P*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""234.752""","=""""","=""234.75142""","=""""","=""42585.1""","=""400""","=""2.2e+07""",D,"=""0.000""","=""42585.212""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(1D).4s.4p.(3P*)""","=""3F*""","=""4""",,"=""T3861""","=""L3475""",
Ni,1,"=""""","=""""","=""234.87357""","=""""","=""42563.066""","=""""","=""2.2e+07""",E,"=""204.787""","=""42767.853""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(1D).4s.4p.(3P*)""","=""3F*""","=""3""",,"=""T3861""","=""""",
Ni,2,"=""""","=""""","=""235.6403""","=""""","=""42424.59""","=""""","=""2.8e+07""",C,"=""14995.57""","=""57420.16""","=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""2D*""","=""5/2""",,"=""T1024n""","=""""",
Ni,1,"=""236.063""","=""""","=""""","=""""","=""42348.6""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,1,"=""236.206""","=""""","=""""","=""""","=""42323.0""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,4,"=""""","=""""","=""236.626""","=""""","=""42247.8""","=""""","=""7.2e-02""",D,"=""1189.7""","=""43437.5""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2F""","=""5/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""236.626""","=""""","=""42247.8""","=""""","=""9.9e-04""",E,"=""1189.7""","=""43437.5""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2F""","=""5/2""",E2,"=""T4605""","=""""",
Ni,2,"=""""","=""""","=""236.7384""","=""""","=""42227.81""","=""""","=""7.4e+06""",B,"=""9330.04""","=""51557.85""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""4D*""","=""7/2""",,"=""T1024n""","=""""",
Ni,2,"=""237.542""","=""""","=""237.5420""","=""""","=""42085.0""","=""1000""","=""6.6e+07""",B,"=""14995.57""","=""57080.55""","=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""2F*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,5,"=""""","=""""","=""238.4729""","=""0.0017""","=""41920.7""","=""""","=""1.080e+00""",C+,"=""0.00""","=""41920.7""","=""3d6""","=""5D""","=""4""","=""3d6""","=""3D""","=""3""",M1,"=""T6653c93""","=""""",
Ni,1,"=""238.658""","=""""","=""""","=""""","=""41888.2""","=""240""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,2,"=""""","=""""","=""238.7763""","=""""","=""41867.44""","=""""","=""1.59e+07""",B,"=""13550.39""","=""55417.83""","=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""4F*""","=""7/2""",,"=""T1024n""","=""""",
Ni,4,"=""""","=""""","=""239.069""","=""""","=""41816.1""","=""""","=""1.2e-01""",D,"=""2042.5""","=""43858.6""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2F""","=""7/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""239.069""","=""""","=""41816.1""","=""""","=""2.2e-03""",E,"=""2042.5""","=""43858.6""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2F""","=""7/2""",E2,"=""T4605""","=""""",
Ni,2,"=""239.452""","=""""","=""239.4523""","=""""","=""41749.3""","=""1000""","=""1.70e+08""",B,"=""13550.39""","=""55299.65""","=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""2G*""","=""9/2""",,"=""T1024n""","=""L897""",
Ni,17,"=""""","=""""","=""240.19""","=""""","=""41621""","=""""","=""1.3e-01""",E,"=""627914""","=""669535""","=""3p2""","=""3P""","=""0""","=""3p2""","=""3P""","=""2""",E2,"=""T3808""","=""""",
Ni,2,"=""""","=""""","=""241.0746""","=""""","=""41468.32""","=""""","=""1.0e+06""",D,"=""13550.39""","=""55018.71""","=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""","=""3p6.3d8.(3F).4p""","=""4G*""","=""5/2""",,"=""T1024n""","=""""",
Ni,2,"=""""","=""""","=""241.2266""","=""""","=""41442.19""","=""""","=""2.4e+05""",C,"=""10115.66""","=""51557.85""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""4D*""","=""7/2""",,"=""T1024n""","=""""",
Ni,2,"=""""","=""""","=""241.3039""","=""""","=""41428.92""","=""""","=""8.3e+06""",B,"=""14995.57""","=""56424.49""","=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""4F*""","=""3/2""",,"=""T1024n""","=""""",
Ni,4,"=""""","=""""","=""241.502""","=""""","=""41395.0""","=""""","=""5.5e-02""",D,"=""2042.5""","=""43437.5""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2F""","=""5/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""241.502""","=""""","=""41395.0""","=""""","=""1.3e-03""",E,"=""2042.5""","=""43437.5""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2F""","=""5/2""",E2,"=""T4605""","=""""",
Ni,2,"=""241.613""","=""""","=""241.6135""","=""""","=""41375.9""","=""2000""","=""2.1e+08""",C,"=""14995.57""","=""56371.41""","=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""","=""3p6.3d8.(3F).4p""","=""2G*""","=""7/2""",,"=""T1024n""","=""L897""",
Ni,1,"=""241.931""","=""""","=""241.93128""","=""""","=""41321.5""","=""240""","=""2.0e+07""",E,"=""1332.164""","=""42653.661""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(1D).4s.4p.(3P*)""","=""3D*""","=""2""",,"=""T3861""","=""L3475""",
Ni,1,"=""242.123""","=""""","=""""","=""""","=""41288.8""","=""85""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
