element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ti,1,"=""1653.946""","=""0.003""","=""1653.9467""","=""0.0014""","=""6044.495""","=""11""","=""""",,"=""37538.862""","=""43583.355""","=""3d2.4s.(4F).5s""","=""e 3F""","=""2""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""1654.9912""","=""0.0008""","=""1654.9905""","=""0.0004""","=""6040.678""","=""45""","=""""",,"=""42184.6261""","=""48225.3069""","=""3d2.4s.(4F).4d""","=""e 5D""","=""4""","=""3d2.4s.(4F<7/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1655.3102""","=""0.0008""","=""1655.3101""","=""0.0006""","=""6039.514""","=""31""","=""""",,"=""41958.4833""","=""47997.9976""","=""3d2.4s.(4F).4d""","=""e 5D""","=""2""","=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""3""",,"=""""","=""L12119""",
Ti,1,"=""1656.0294""","=""0.0008""","=""1656.0294""","=""0.0005""","=""6036.891""","=""149""","=""""",,"=""41975.4249""","=""48012.3158""","=""3d2.4s.(4F).4d""","=""3G""","=""4""","=""3d2.4s.(4F<3/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1656.162""","=""0.003""","=""1656.1602""","=""0.0005""","=""6036.406""","=""9""","=""""",,"=""43330.0066""","=""49366.4207""","=""3d2.4s.(4F).4d""","=""g 5F""","=""5""","=""3d3.(4F<9/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1656.1885""","=""0.0008""","=""1656.1888""","=""0.0004""","=""6036.311""","=""49""","=""""",,"=""42368.0934""","=""48404.4036""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<9/2>).4f""","=""2[11/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1657.0881""","=""0.0008""","=""1657.0881""","=""0.0005""","=""6033.034""","=""72""","=""""",,"=""42366.7719""","=""48399.8062""","=""3d2.4s.4d""","=""3P""","=""2""","=""3d2.4s.(4F<9/2>).4f""","=""2[3/2]*""","=""2""",,"=""""","=""L12119""",
Ti,1,"=""1657.3016""","=""0.0008""","=""1657.3015""","=""0.0005""","=""6032.257""","=""185""","=""""",,"=""42368.0934""","=""48400.3506""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<9/2>).4f""","=""2[13/2]*""","=""6""",,"=""""","=""L12119""",
Ti,1,"=""1658.0055""","=""0.0008""","=""1658.0055""","=""0.0004""","=""6029.696""","=""35""","=""""",,"=""42368.0934""","=""48397.7893""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<9/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1658.4313""","=""0.0008""","=""1658.4312""","=""0.0005""","=""6028.148""","=""28""","=""""",,"=""42366.7719""","=""48394.9202""","=""3d2.4s.4d""","=""3P""","=""2""","=""3d2.4s.(4F<9/2>).4f""","=""2[5/2]*""","=""3""",,"=""""","=""L12119""",
Ti,1,"=""1658.717""","=""0.003""","=""1658.720""","=""0.004""","=""6027.109""","=""5""","=""""",,"=""42092.236""","=""48119.335""","=""3d2.4s.(4F).5p""","=""5F*""","=""4""","=""3d2.4s.(4F).5d""","=""h 5G""","=""5""",,"=""""","=""L10989""",
Ti,1,"=""1658.764""","=""0.003""","=""1658.7622""","=""0.0006""","=""6026.940""","=""5*""","=""""",,"=""41975.4249""","=""48002.3702""","=""3d2.4s.(4F).4d""","=""3G""","=""4""","=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1658.764""","=""0.003""","=""1658.7638""","=""0.0008""","=""6026.940""","=""5*""","=""""",,"=""43330.0066""","=""49356.946""","=""3d2.4s.(4F).4d""","=""g 5F""","=""5""","=""3d3.(4F<9/2>).4f""","=""2[7/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1659.500""","=""0.003""","=""1659.4999""","=""0.0014""","=""6024.264""","=""8""","=""""",,"=""13981.773""","=""20006.039""","=""3d3.(4P).4s""","=""a 5P""","=""1""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3D*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1660.2554""","=""0.0008""","=""1660.2561""","=""0.0005""","=""6021.525""","=""32""","=""""",,"=""42214.7689""","=""48236.2911""","=""3d2.4s.(4F).4d""","=""3H""","=""4""","=""3d2.4s.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1660.558""","=""0.003""","=""1660.5579""","=""0.0011""","=""6020.426""","=""11""","=""""",,"=""14105.634""","=""20126.062""","=""3d3.(4P).4s""","=""a 5P""","=""3""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3D*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""1660.791""","=""0.003""","=""1660.7911""","=""0.0006""","=""6019.584""","=""8""","=""""",,"=""41988.5259""","=""48008.1086""","=""3d2.4s.(4F).4d""","=""g 3F""","=""3""","=""3d2.4s.(4F<3/2>).4f""","=""2[9/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1661.2737""","=""0.0008""","=""1661.2736""","=""0.0004""","=""6017.834""","=""100""","=""""",,"=""42214.7689""","=""48232.6032""","=""3d2.4s.(4F).4d""","=""3H""","=""4""","=""3d2.4s.(4F<7/2>).4f""","=""2[11/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1661.514""","=""0.003""","=""1661.5175""","=""0.0019""","=""6016.963""","=""11""","=""""",,"=""36208.929""","=""42225.880""","=""3d2.4s.(4F).5s""","=""e 5F""","=""4""","=""3d2.4s.(4F).5p""","=""5F*""","=""5""",,"=""""","=""L10989""",
Ti,1,"=""1662.375""","=""0.003""","=""1662.3758""","=""0.0005""","=""6013.846""","=""7""","=""""",,"=""41988.5259""","=""48002.3702""","=""3d2.4s.(4F).4d""","=""g 3F""","=""3""","=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1663.516""","=""0.003""","=""1663.5158""","=""0.0014""","=""6009.724""","=""420""","=""""",,"=""18911.394""","=""24921.117""","=""3d3.(4P).4s""","=""c 3P""","=""2""","=""3d2.(3P).4s.4p.(3P*)""","=""z 3S*""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""1664.132""","=""0.003""","=""1664.131""","=""0.003""","=""6007.496""","=""5""","=""""",,"=""42225.880""","=""48233.380""","=""3d2.4s.(4F).5p""","=""5F*""","=""5""","=""3d2.4s.(4F).5d""","=""h 5G""","=""6""",,"=""""","=""L10989""",
Ti,1,"=""1666.9200""","=""0.0008""","=""1666.9206""","=""0.0005""","=""5997.450""","=""38""","=""""",,"=""42107.0545""","=""48104.5021""","=""3d2.4s.(4F).4d""","=""g 3F""","=""4""","=""3d2.4s.(4F<5/2>).4f""","=""2[11/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1667.408""","=""0.003""","=""1667.4082""","=""0.0019""","=""5995.693""","=""18""","=""""",,"=""36096.542""","=""42092.236""","=""3d2.4s.(4F).5s""","=""e 5F""","=""3""","=""3d2.4s.(4F).5p""","=""5F*""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""1668.115""","=""0.003""","=""1668.122""","=""0.003""","=""5993.153""","=""7""","=""""",,"=""41194.378""","=""47187.507""","=""3d2.4s.(2F).5s""","=""3F""","=""2""","=""3d3.(2F).4p""","=""p 3F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1668.2014""","=""0.0008""","=""1668.2008""","=""0.0004""","=""5992.843""","=""12""","=""""",,"=""42107.0545""","=""48099.8996""","=""3d2.4s.(4F).4d""","=""g 3F""","=""4""","=""3d2.4s.(4F<5/2>).4f""","=""2[7/2]*""","=""3""",,"=""""","=""L12119""",
Ti,1,"=""1668.6528""","=""0.0008""","=""1668.6531""","=""0.0004""","=""5991.222""","=""34""","=""""",,"=""42107.0545""","=""48098.2753""","=""3d2.4s.(4F).4d""","=""g 3F""","=""4""","=""3d2.4s.(4F<5/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1668.7174""","=""0.0008""","=""1668.7176""","=""0.0005""","=""5990.990""","=""12""","=""""",,"=""42107.0545""","=""48098.0439""","=""3d2.4s.(4F).4d""","=""g 3F""","=""4""","=""3d2.4s.(4F<5/2>).4f""","=""2[9/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1671.244""","=""0.003""","=""1671.245""","=""0.003""","=""5981.933""","=""21""","=""""",,"=""41481.207""","=""47463.135""","=""3d2.4s.(2F).5s""","=""3F""","=""4""","=""3d3.(2F).4p""","=""p 3F*""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""1672.2917""","=""0.0014""","=""1672.2920""","=""0.0006""","=""5978.185""","=""21""","=""""",,"=""67822.5867""","=""73800.7705""","=""3d2.(3F).4d""","=""e 2G""","=""9/2""","=""3d2.(3F).5p""","=""2F*""","=""7/2""",,"=""""","=""u37""",
Ti,1,"=""1672.453""","=""0.003""","=""1672.4545""","=""0.0014""","=""5977.610""","=""12""","=""""",,"=""14028.436""","=""20006.039""","=""3d3.(4P).4s""","=""a 5P""","=""2""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3D*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1674.006""","=""0.003""","=""1673.994""","=""0.003""","=""5972.062""","=""1700bl""","=""""",,"=""36013.597""","=""41985.701""","=""3d2.4s.(4F).5s""","=""e 5F""","=""2""","=""3d2.4s.(4F).5p""","=""5F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""1677.180""","=""0.003""","=""1677.1766""","=""0.0011""","=""5960.761""","=""9""","=""""",,"=""33680.248""","=""39641.021""","=""3d3.(4F).4p""","=""w 3F*""","=""3""","=""3d3.(4F).5s""","=""f 3F""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""1678.497""","=""0.003""","=""1678.4976""","=""0.0017""","=""5956.084""","=""6""","=""""",,"=""13981.773""","=""19937.855""","=""3d3.(4P).4s""","=""a 5P""","=""1""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3D*""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""1678.709""","=""0.003""","=""1678.7076""","=""0.0006""","=""5955.332""","=""9""","=""""",,"=""42052.7717""","=""48008.1086""","=""3d2.4s.(4F).4d""","=""e 5D""","=""3""","=""3d2.4s.(4F<3/2>).4f""","=""2[9/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1680.3277""","=""0.0008""","=""1680.3267""","=""0.0005""","=""5949.595""","=""12""","=""""",,"=""42052.7717""","=""48002.3702""","=""3d2.4s.(4F).4d""","=""e 5D""","=""3""","=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1680.977""","=""0.003""","=""1680.9781""","=""0.0017""","=""5947.297""","=""16""","=""""",,"=""35959.109""","=""41906.402""","=""3d2.4s.(4F).5s""","=""e 5F""","=""1""","=""3d2.4s.(4F).5p""","=""5F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1684.9081""","=""0.0009""","=""1684.9077""","=""0.0007""","=""5933.421""","=""77""","=""""",,"=""42169.6496""","=""48103.072""","=""3d2.4s.(4F).4d""","=""3G""","=""5""","=""3d2.4s.(4F<5/2>).4f""","=""2[11/2]*""","=""6""",,"=""""","=""L12119""",
Ti,1,"=""1685.313""","=""0.003""","=""1685.3117""","=""0.0020""","=""5931.996""","=""4""","=""""",,"=""34534.987""","=""40466.987""","=""3d4""","=""3P2""","=""2""","=""3d.4s2.4p""","=""v 3P*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1686.256""","=""0.003""","=""1686.2569""","=""0.0017""","=""5928.680""","=""66""","=""""",,"=""37538.862""","=""43467.537""","=""3d2.4s.(4F).5s""","=""e 3F""","=""2""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1686.953""","=""0.003""","=""1686.9525""","=""0.0009""","=""5926.230""","=""9""","=""""",,"=""42190.8217""","=""48117.052""","=""3d2.4s.4d""","=""3P""","=""1""","=""3d2.4s.(4F<5/2>).4f""","=""2[1/2]*""","=""0""",,"=""""","=""L12119""",
Ti,3,"=""""","=""""","=""1687.56""","=""""","=""5924.1""","=""""","=""3.7e-04""",E,"=""8473.5""","=""14397.6""","=""3p6.3d2""","=""1D""","=""2""","=""3p6.3d2""","=""1G""","=""4""",E2,"=""T1610""","=""""",
Ti,1,"=""1687.5660""","=""0.0009""","=""1687.5651""","=""0.0009""","=""5924.076""","=""32""","=""""",,"=""42190.8217""","=""48114.901""","=""3d2.4s.4d""","=""3P""","=""1""","=""3d2.4s.(4F<5/2>).4f""","=""2[1/2]*""","=""1""",,"=""""","=""L12119""",
Ti,1,"=""1687.769""","=""0.003""","=""1687.7691""","=""0.0014""","=""5923.363""","=""79""","=""""",,"=""37659.992""","=""43583.355""","=""3d2.4s.(4F).5s""","=""e 3F""","=""3""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""1688.718""","=""0.003""","=""1688.7179""","=""0.0017""","=""5920.035""","=""100""","=""""",,"=""37824.758""","=""43744.793""","=""3d2.4s.(4F).5s""","=""e 3F""","=""4""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""1688.7633""","=""0.0009""","=""1688.7633""","=""0.0005""","=""5919.876""","=""33""","=""""",,"=""42184.6261""","=""48104.5021""","=""3d2.4s.(4F).4d""","=""e 5D""","=""4""","=""3d2.4s.(4F<5/2>).4f""","=""2[11/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1689.017""","=""0.003""","=""1689.0187""","=""0.0007""","=""5918.986""","=""8""","=""""",,"=""42190.8217""","=""48109.8026""","=""3d2.4s.4d""","=""3P""","=""1""","=""3d2.4s.(4F<5/2>).4f""","=""2[3/2]*""","=""2""",,"=""""","=""L12119""",
Ti,2,"=""1689.6592""","=""0.0014""","=""1689.6591""","=""0.0005""","=""5916.737""","=""20""","=""""",,"=""67606.1621""","=""73522.8997""","=""3d2.(3F).4d""","=""e 2G""","=""7/2""","=""3d2.(3F).5p""","=""2F*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""1689.775""","=""0.003""","=""1689.7722""","=""0.0009""","=""5916.333""","=""6""","=""""",,"=""42190.8217""","=""48107.1632""","=""3d2.4s.4d""","=""3P""","=""1""","=""3d2.4s.(4F<5/2>).4f""","=""2[3/2]*""","=""1""",,"=""""","=""L12119""",
Ti,1,"=""1690.763""","=""0.003""","=""1690.758""","=""0.003""","=""5912.876""","=""9""","=""""",,"=""41368.996""","=""47281.887""","=""3d2.4s.(2F).5s""","=""3F""","=""3""","=""3d3.(2F).4p""","=""p 3F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""1692.5115""","=""0.0009""","=""1692.5109""","=""0.0007""","=""5906.766""","=""37""","=""""",,"=""42190.8217""","=""48097.5899""","=""3d2.4s.4d""","=""3P""","=""1""","=""3d2.4s.(4F<5/2>).4f""","=""2[5/2]*""","=""2""",,"=""""","=""L12119""",
Ti,1,"=""1692.9434""","=""0.0009""","=""1692.9428""","=""0.0005""","=""5905.259""","=""14""","=""""",,"=""42107.0545""","=""48012.3158""","=""3d2.4s.(4F).4d""","=""g 3F""","=""4""","=""3d2.4s.(4F<3/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1695.974""","=""0.003""","=""1695.9748""","=""0.0023""","=""5894.708""","=""47""","=""""",,"=""35959.109""","=""41853.813""","=""3d2.4s.(4F).5s""","=""e 5F""","=""1""","=""3d2.4s.(4F).5p""","=""5F*""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""1696.209""","=""0.003""","=""1696.2090""","=""0.0017""","=""5893.891""","=""3""","=""""",,"=""32557.419""","=""38451.309""","=""3d3.(2D1).4s""","=""3D""","=""1""","=""3d3.(2G).4p""","=""t 3F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1696.522""","=""0.003""","=""1696.5213""","=""0.0017""","=""5892.804""","=""67""","=""""",,"=""36013.597""","=""41906.402""","=""3d2.4s.(4F).5s""","=""e 5F""","=""2""","=""3d2.4s.(4F).5p""","=""5F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1697.4062""","=""0.0009""","=""1697.4061""","=""0.0005""","=""5889.733""","=""143""","=""""",,"=""42214.7689""","=""48104.5021""","=""3d2.4s.(4F).4d""","=""3H""","=""4""","=""3d2.4s.(4F<5/2>).4f""","=""2[11/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1697.568""","=""0.003""","=""1697.572""","=""0.003""","=""5889.170""","=""100""","=""""",,"=""36096.542""","=""41985.701""","=""3d2.4s.(4F).5s""","=""e 5F""","=""3""","=""3d2.4s.(4F).5p""","=""5F*""","=""3""",,"=""""","=""L10989""",
Ti,7,"=""""","=""""","=""1697.9""","=""""","=""5888""","=""""","=""3.4e-04""",D,"=""0""","=""5888""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p4""","=""3P""","=""0""",E2,"=""T4560""","=""""",
Ti,1,"=""1699.1080""","=""0.0009""","=""1699.1080""","=""0.0007""","=""5883.834""","=""780""","=""""",,"=""42530.2894""","=""48414.1235""","=""3d2.4s.(4F).4d""","=""3H""","=""6""","=""3d2.4s.(4F<9/2>).4f""","=""2[15/2]*""","=""7""",,"=""""","=""L12119""",
Ti,1,"=""1699.2024""","=""0.0009""","=""1699.2026""","=""0.0005""","=""5883.507""","=""52""","=""""",,"=""42214.7689""","=""48098.2753""","=""3d2.4s.(4F).4d""","=""3H""","=""4""","=""3d2.4s.(4F<5/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1699.260""","=""0.003""","=""1699.2602""","=""0.0020""","=""5883.308""","=""150""","=""""",,"=""36208.929""","=""42092.236""","=""3d2.4s.(4F).5s""","=""e 5F""","=""4""","=""3d2.4s.(4F).5p""","=""5F*""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""1701.0864""","=""0.0009""","=""1701.0863""","=""0.0006""","=""5876.991""","=""40""","=""""",,"=""42366.7719""","=""48243.7633""","=""3d2.4s.4d""","=""3P""","=""2""","=""3d2.4s.(4F<7/2>).4f""","=""2[1/2]*""","=""1""",,"=""""","=""L12119""",
Ti,1,"=""1701.3681""","=""0.0009""","=""1701.3677""","=""0.0006""","=""5876.018""","=""50""","=""""",,"=""42366.7719""","=""48242.7911""","=""3d2.4s.4d""","=""3P""","=""2""","=""3d2.4s.(4F<7/2>).4f""","=""2[3/2]*""","=""2""",,"=""""","=""L12119""",
Ti,1,"=""1701.803""","=""0.003""","=""1701.8034""","=""0.0020""","=""5874.516""","=""200""","=""""",,"=""36351.365""","=""42225.880""","=""3d2.4s.(4F).5s""","=""e 5F""","=""5""","=""3d2.4s.(4F).5p""","=""5F*""","=""5""",,"=""""","=""L10989""",
Ti,1,"=""1701.8966""","=""0.0009""","=""1701.8971""","=""0.0006""","=""5874.193""","=""11""","=""""",,"=""42366.7719""","=""48240.9634""","=""3d2.4s.4d""","=""3P""","=""2""","=""3d2.4s.(4F<7/2>).4f""","=""2[5/2]*""","=""3""",,"=""""","=""L12119""",
Ti,1,"=""1701.920""","=""0.003""","=""1701.9195""","=""0.0006""","=""5874.111""","=""9""","=""""",,"=""42530.2894""","=""48404.4036""","=""3d2.4s.(4F).4d""","=""3H""","=""6""","=""3d2.4s.(4F<9/2>).4f""","=""2[11/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1702.1598""","=""0.0009""","=""1702.1605""","=""0.0007""","=""5873.285""","=""15""","=""""",,"=""42366.7719""","=""48240.0545""","=""3d2.4s.4d""","=""3P""","=""2""","=""3d2.4s.(4F<7/2>).4f""","=""2[5/2]*""","=""2""",,"=""""","=""L12119""",
Ti,1,"=""1702.2847""","=""0.0009""","=""1702.2849""","=""0.0006""","=""5872.854""","=""366""","=""""",,"=""42368.0934""","=""48240.9468""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<7/2>).4f""","=""2[13/2]*""","=""6""",,"=""""","=""L12119""",
Ti,1,"=""1702.447""","=""0.003""","=""1702.4475""","=""0.0005""","=""5872.294""","=""6""","=""""",,"=""42366.7719""","=""48239.0643""","=""3d2.4s.4d""","=""3P""","=""2""","=""3d2.4s.(4F<7/2>).4f""","=""2[7/2]*""","=""3""",,"=""""","=""L12119""",
Ti,1,"=""1702.516""","=""0.003""","=""1702.519""","=""0.003""","=""5872.057""","=""16""","=""""",,"=""35469.497""","=""41341.543""","=""3d4""","=""3H""","=""6""","=""3d3.(2H).4p""","=""3G*""","=""5""",,"=""""","=""L10989""",
Ti,1,"=""1702.809""","=""0.003""","=""1702.8098""","=""0.0015""","=""5871.044""","=""8""","=""""",,"=""33655.869""","=""39526.912""","=""3d3.(4F).4p""","=""w 3F*""","=""2""","=""3d3.(4F).5s""","=""f 3F""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1703.0949""","=""0.0009""","=""1703.0946""","=""0.0006""","=""5870.060""","=""133""","=""""",,"=""42530.2894""","=""48400.3506""","=""3d2.4s.(4F).4d""","=""3H""","=""6""","=""3d2.4s.(4F<9/2>).4f""","=""2[13/2]*""","=""6""",,"=""""","=""L12119""",
Ti,17,"=""""","=""""","=""1703.1""","=""""","=""5870""","=""""","=""2.7e+00""",D,"=""680910""","=""686780""","=""2s.(2S).2p3.(2P*)""","=""3P*""","=""1""","=""2s.(2S).2p3.(2P*)""","=""3P*""","=""2""",M1,"=""T3827,u14""","=""""",
Ti,1,"=""1703.635""","=""0.003""","=""1703.6354""","=""0.0006""","=""5868.200""","=""7""","=""""",,"=""42368.0934""","=""48236.2911""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1703.838""","=""0.003""","=""1703.8380""","=""0.0006""","=""5867.500""","=""6""","=""""",,"=""42530.2894""","=""48397.7893""","=""3d2.4s.(4F).4d""","=""3H""","=""6""","=""3d2.4s.(4F<9/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1704.7064""","=""0.0009""","=""1704.7067""","=""0.0005""","=""5864.511""","=""65""","=""""",,"=""42368.0934""","=""48232.6032""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<7/2>).4f""","=""2[11/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1706.089""","=""0.003""","=""1706.0894""","=""0.0007""","=""5859.757""","=""10""","=""""",,"=""42530.2894""","=""48390.0466""","=""3d2.4s.(4F).4d""","=""3H""","=""6""","=""3d2.4s.(4F<9/2>).4f""","=""2[13/2]*""","=""7""",,"=""""","=""L12119""",
Ti,1,"=""1706.5330""","=""0.0009""","=""1706.5329""","=""0.0005""","=""5858.234""","=""38""","=""""",,"=""42368.0934""","=""48226.3275""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<7/2>).4f""","=""2[11/2]*""","=""6""",,"=""""","=""L12119""",
Ti,1,"=""1706.831""","=""0.003""","=""1706.8303""","=""0.0005""","=""5857.212""","=""10""","=""""",,"=""42368.0934""","=""48225.3069""","=""3d2.4s.(4F).4d""","=""3H""","=""5""","=""3d2.4s.(4F<7/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1707.401""","=""0.003""","=""1707.4038""","=""0.0018""","=""5855.257""","=""12""","=""""",,"=""35400.235""","=""41255.481""","=""3d4""","=""3H""","=""5""","=""3d3.(2H).4p""","=""3G*""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""1711.797""","=""0.004""","=""1711.7979""","=""0.0023""","=""5840.218""","=""19""","=""""",,"=""36013.597""","=""41853.813""","=""3d2.4s.(4F).5s""","=""e 5F""","=""2""","=""3d2.4s.(4F).5p""","=""5F*""","=""1""",,"=""""","=""L10989""",
Ti,2,"=""1711.7982""","=""0.0006""","=""1711.7970""","=""0.0012""","=""5840.215""","=""44bl""","=""""",,"=""76311.242""","=""82151.461""","=""3d2.(3P).4d""","=""4F""","=""5/2""","=""3d2.(3F).4f""","=""2F*""","=""7/2""",,"=""""","=""u37""",
Ti,18,"=""""","=""""","=""1711.9""","=""""","=""5800""","=""""","=""2.10e+00""",C,"=""555860""","=""561700""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p2""","=""2D""","=""5/2""",M1,"=""T3827,u14""","=""""",
Ti,6,"=""""","=""""","=""1715.1""","=""""","=""5829""","=""""","=""3.56e+00""",B,"=""0""","=""5829""","=""3s2.3p5""","=""2P*""","=""3/2""","=""3s2.3p5""","=""2P*""","=""1/2""",M1,"=""T4500""","=""""",
Ti,6,"=""""","=""""","=""1715.1""","=""""","=""5829""","=""""","=""3.7e-04""",D,"=""0""","=""5829""","=""3s2.3p5""","=""2P*""","=""3/2""","=""3s2.3p5""","=""2P*""","=""1/2""",E2,"=""T4500""","=""""",
Ti,1,"=""1715.4772""","=""0.0009""","=""1715.4773""","=""0.0005""","=""5827.690""","=""45""","=""""",,"=""42184.6261""","=""48012.3158""","=""3d2.4s.(4F).4d""","=""e 5D""","=""4""","=""3d2.4s.(4F<3/2>).4f""","=""2[9/2]*""","=""5""",,"=""""","=""L12119""",
Ti,1,"=""1716.429""","=""0.004""","=""1716.4312""","=""0.0018""","=""5824.457""","=""9""","=""""",,"=""35345.555""","=""41170.006""","=""3d4""","=""3H""","=""4""","=""3d3.(2H).4p""","=""3G*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""1716.4680""","=""0.0009""","=""1716.4680""","=""0.0007""","=""5824.326""","=""61""","=""""",,"=""42190.8217""","=""48015.1480""","=""3d2.4s.4d""","=""3P""","=""1""","=""3d2.4s.(4F<3/2>).4f""","=""2[3/2]*""","=""2""",,"=""""","=""L12119""",
Ti,2,"=""1717.6636""","=""0.0012""","=""1717.6638""","=""0.0007""","=""5820.272""","=""28""","=""""",,"=""76496.2220""","=""82316.4935""","=""3d2.(3P).4d""","=""4F""","=""9/2""","=""3d2.(3P).5p""","=""4D*""","=""7/2""",,"=""""","=""u37""",
Ti,1,"=""1718.4097""","=""0.0009""","=""1718.4100""","=""0.0005""","=""5817.745""","=""13""","=""""",,"=""42184.6261""","=""48002.3702""","=""3d2.4s.(4F).4d""","=""e 5D""","=""4""","=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""4""",,"=""""","=""L12119""",
Ti,1,"=""1720.741""","=""0.004""","=""1720.7419""","=""0.0018""","=""5809.862""","=""24""","=""""",,"=""36096.542""","=""41906.402""","=""3d2.4s.(4F).5s""","=""e 5F""","=""3""","=""3d2.4s.(4F).5p""","=""5F*""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""1721.426""","=""0.004""","=""1721.4278""","=""0.0018""","=""5807.552""","=""7""","=""""",,"=""37659.992""","=""43467.537""","=""3d2.4s.(4F).5s""","=""e 3F""","=""3""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""2""",,"=""""","=""L10989""",
